String Index	JPN	Name
MalahGossip2	45 \nあなたと、私の息子バヌックとの仲が \nあまりよくなかったことは、覚えてお \nりますわよ。あの時のあの子には、故 \n郷を離れて旅に出たいと思うあなたの \n気持ちが、理解できなかったのですね。 \nでも、あの子も大きくなるうちに、あ \nなたと同じ事を考えたみたいですわよ。 \n本人は認めようとしませんでしたけど \nね。 \n \nあの時に、旅に出しておけばよかった \nと思いますわ。そうすれば、あの子は \n死なずにすんだかもしれないと。 \n	42\nI know you and my son, Bannuk, did not \npart on the best of terms. He did not \nunderstand the wanderlust that drove \nyou to leave your homeland. However, \neven though Bannuk could never admit \nit to me, as he grew older I could see \nthat same desire in his eyes.\n \nOh...It's a pity I didn't encourage him to \ngo with you. He might still be alive \ntoday.\n
MalahGossip3	55 \nみんな、いざという時は氷の洞穴に避 \n難しようと思っていたのですけど、そ \nれももう不可能になりましたわ。魔物 \nどもに先回りされましてね。今あそこ \nに行ったら、寒さの前に恐怖で心が凍っ \nてしまいますわよ。 \n	57\nThough once considered shelter by our \npeople, the Ice Caves offer no refuge \nfrom the dark horde. There are \ncreatures there that will freeze your \nheart before feasting upon it.\n
MalahGossip4	88 \n戦場では、死体にさえも隙を見せない \nように注意しなくてはなりませんわよ。 \n	107\nOn the battlefield, turning your back on \neven the dead is unwise.\n
MalahGossip5	53 \n敵はどうやら、わたくしたちの心まで \n惑わしにかかっているようですのよ。 \n山麓の戦場に出て、幸運にも生きて帰 \nれた人たちは、天使が飛ぶのを見たと \n言っておりますの。飛ぶ者がいたから \nといって、それが天界から来たとは限 \nりませんのにね。 \n	60\nThis battle plays mind tricks on our \nwarriors. Those fortunate enough to \nhave returned from the mountainside \nclaim to have seen angels in flight.\n \nFly they might, but that certainly does \nnot make them angels.\n
MalahGossip6	45 \nお聞き及びかも知れませんけれど、わ \nたくしの息子もバールの軍に立ち向かっ \nて、戦死いたしましたの。これで子供 \nらには全員先立たれましたわ。 \n \nヒーラーとして博愛の誓いは立てまし \nたけれど、それも相手が人間の場合だ \nけですわ。勇者さん、あいつらを皆殺 \nしにしてくださいね！ \n	53\nPerhaps you have heard the accounts \nof my son's horrible death at the hands \nof Baal's minions. He was my last living \nchild...\n \nThe oath of compassion I have taken as \na healer extends only to humankind.\n \nCut them down, warrior. All of them!\n
MalahGossip7	55 \n敵軍の使う投石機は、鋼鉄の機械に魔 \n獣の血肉を組み込んだ地獄の兵器です \nわよ。お気をつけて。 \n	78\nThe catapults are infernal machines \nmade of demon flesh fused with steel.\n \nBe wary of them.\n
MalahGossip8	45 \nクォル＝ケックは最近の苦戦でうち沈 \nんでいますけど、勇敢で公正な司令官 \nです。あなたに冷たいように感じるの \nは、人を言葉ではなく行動で判断する \nためでしょう。信頼を得たければ、実 \n績を示しておあげなさいな。 \n	60\nQual-Kehk is a worthy leader, but the \nlosses have borne heavily upon him. He \nis only impatient because he judges the \nworth of a warrior by action, not \nwords.\n \nYou must prove yourself worthy of his \ntrust.\n
MalahGossip9	53 \nラーザックはいい若者ですけれど、可 \n哀想に最近の心労で参ってしまったよ \nうですわ。 \n \nこの間なんか、わたくしの持っている \n上等の羊皮を20枚も欲しいと言ってき \nましてね。それで袋を作って、中に煙 \nをためれば、雲みたいに空に浮かんで \nバールの軍勢を空から偵察できるんだ、 \nとか言って！ \n \n本当に可哀想に、おかしくなってしまっ \nたのだわ。 \n	52\nLarzuk possesses a good soul, but at \ntimes his mind seems quite unsound. \n \nHe once asked me for twenty of my \nfinest sheepskins. He said he would fill \nthem with hot air and float like a cloud \nabove the battlefield to spy on Baal's \nlegions! \n \nI worry the siege has driven him mad.\n
MalahGossip10	65 \nお気をつけてね、勇者さん。わたくし、 \n生きている方の傷なら治せますけれど、 \n亡くなった方を蘇らせる力はありませ \nんから。 \n	90\nBe cautious, warrior.\n \nThough I am an experienced healer, \nresurrection is beyond my powers.\n
MalahGossip11	50 \nいつの日か、自分たちの血で染まって \nいない真っ白な新雪をもう一度見たい \nと願って、祈っておりますのよ。その \n願いはもうすぐかなうのか、それとも、 \n二度と... \n \n失礼、おしゃべりが過ぎましたわね。 \n何のご用ですの？ \n	53\nI pray for the day when the fields are \ncovered in snow unstained by the blood \nof our own. Perhaps that day will come \nsoon...Perhaps never...\n \nOh...But I forget myself. How may I aid \nyour quest?\n
MalahGossip12	53 \n本当なら何でも無料で差し上げたいの \nですけれど、代金を払っていただいて \n助かりますわ。ごらんの通り物資が足 \nりませんから、商人の方からは何でも \n言い値で買い取っておりますものでね。 \n	64\nYour gold is most helpful. Medical \nsupplies for our wounded are scarce \nand very expensive.\n \nWhen we can find a supplier, oh, we \nmust pay dearly for what we need.\n
MalahGossip13	38 \nクォル＝ケックたち戦士を除けば、街 \nで本当に戦況の厳しさを知っているの \nは、このわたくしだけでしょう。剛勇 \nで知られた戦士たちが、傷ついた体を \n引きずって、泣きながらわたくしに助 \nけを求めますのよ。治せる傷は全力で \n治しますけれど、中にはお気の毒に、 \n手の施しようのない事もありますの。 \n	44\nWith the exception of Qual-Kehk, the \ntownspeople do not see what I see -- \nthe massacre we face.\n \nOur bravest, strongest heroes hobble \nback to me begging for help. I do what \nI can -- healing and bandaging some, \npreparing the others for what lies \nbeyond.\n
NihlathakAct5IntroGossip1	47 \nおやおや、戦争で何もかも不足してい \nると思っていたが、馬鹿者だけは減ら \nないようだな！ \n \nこんな所まで、何をしに来たんだ？　 \nハゲワシのように、戦死者の死体から \n鎧兜でもはぎ取って売るつもりかね？ \n \n残念だが、君たちよそ者の出る幕では \nないよ。この山を守るのは私たちだ。 \n地獄の魔物どもが全滅するのも、まあ \n時間の問題だね。 \n	43\nWell, well. The siege has everything in \nshort supply...except fools. \n \nWhy would you seek this place, \nstranger? Are you a vulture come to \nloot the bodies of our fallen warriors? \n \nRegardless, this is no place to make a \nname for yourself. The mountain is \nours to protect. It is only a matter of \ntime before Hell's legions are routed.\n
NihlathakAct5IntroAssGossip1	53 \nおやおや、アサシンか！ \n \nさぞかし街の者は大歓迎しただろう、 \n殺しの達人が来てくれたと言ってね。 \nだがまあ、私に言わせれば余計なお世 \n話というものだ。 \n \nいいかね、君などの手を借りることは \n何もないんだ。さっさと他の国へ行っ \nて、別の獲物を探すのだね。 \n	54\nWell, well...An Assassin!\n \nHeh, heh...While I am sure we are all \ngrateful for your presence in our \ntroubled town, you need not have made \nthe journey.\n \nI can personally say that your skills are \nnot required here. You would serve \nyour clan better elsewhere.\n
NihlathakAct5IntroNecGossip1	44 \nははあ、ネクロマンサーか。 \n \n魔術の暗黒面を追及する蛮勇だけは見 \n上げたものだが、正直、君などの出る \n幕ではないね。そんな術の力など借り \nなくても、戦況がすぐに逆転すること \nは明らかだよ。 \n \nいやしかし、考えてみれば当然だな。 \n君の目当ては、戦場の死体なんだろう？ \nかがり火に集まる蛾のようなものだな。 \n他人の死が、君にとっては生きる糧と \nいうわけだ。 \n	45\nAhhh, a Necromancer.\n \nWhile I admire your courage in seeking \nout the darker side of magic, we really \nhave little need of your skills. The \nbattle will turn soon enough without \nyour meddling. \n \nYet, I should have expected to see your \nkind here. You are like a moth to the \nflame -- drawn to all this death. It \nfeeds you in more ways than one, does \nit not?\n
NihlathakGossip1	40 \nもし、堕落した魔道師を探していると \nいうのなら、ラーザックをよく調べて \nみてはどうかね。去年の春、街に猩紅 \n熱が流行したとき、彼だけは感染しな \nかったんだ。本人は、運が良かったと \nか、食事の前によく手を洗ったとか言っ \nていたが、かなり怪しいね。 \n	49\nIf you're looking for cases of \ntreacherous magic, Assassin, take a \nhard look at Larzuk. He was the only \none in town who escaped the Red Fever \nlast spring. He claimed his good \nfortune was due to 'hand washing' \nbefore meals.\n \nHmmm...Very suspicious...\n
