String Index	Text
A1Q3EarlyReturnWarriv	120\n勇気を示すいい機会だろう。\n
A1Q3SuccessfulCain	55\nマリュスの魔法の効果は正確には予測\nできんが、いい結果が出るのは間違い\nない。\n
A1Q3SuccessfulAkara	47\nおさすがですね。しかしこれは、修道\n院を奪還するための一歩に過ぎないこ\nとをお忘れなく。\n
A1Q3SuccessfulKashya	57\nホラドリック・マリュスさえあれば、\n魔物どもに一矢報いてやれそうだよ！\n
A1Q3SuccessfulCharsi	70\nありがとう、マリュスを取り返してく\nれたのね！　さっそくあんたのアイテ\nムをひとつ、強化してあげる！\n
A1Q3SuccessfulGheed	120\n見直したぜ、あんた。スゲエよ。\n
A1Q3SuccessfulWarriv	118\nハンマーも君も、無事に戻って何より\nだ。\n
A1Q6InitCain	30\nローグのシスター達を汚染し修道院を\n奪ったのは、まず女魔神アンダリエル\nに間違いなさそうだが、そうなると先\n行きが不安だな。\n \nホラドリムの古文書によれば、アンダ\nリエルは他の魔神と結託して、ディア\nブロ、メフィスト、バールの三魔王を\n地獄より追放したという。地上に出た\n魔王どもは、ソウルストーンに封印さ\nれるまで恐ろしい災厄をもたらし続け\nたという。\n \nそのアンダリエルがここにいるなら、\n地獄の軍勢が再びディアブロたちの配\n下に入ったのかもしれん。もしそうな\nら大変な脅威だ。\n \n修道院が永久に魔神の砦となる前に、\nアンダリエルを討ち取らねばなるまい。\n \n
A1Q6AfterInitCain	37\nディアブロは何か恐ろしい目的のため\n東に向かった。アンダリエルに修道院\nを守らせているのは、追っ手をくい止\nめるためだろう。\n \nアンダリエルは魔王ディアブロの歓心\nを買い、高い階級を授かろうという魂\n胆だろうな。\n
A1Q6AfterInitAkara	55\nアンダリエルは、我々が大切に守って\nきたものを無惨に滅ぼしました。\n \n今度はあなたが、あの女魔神を滅ぼし\nてください！\n
A1Q6AfterInitCharsi	131\nアンダリエルを地獄に送り返してね！\n
A1Q6AfterInitGheed	68\nアンダリエルと戦う？\n \n俺ぁ、今から荷車の車輪を修理するよ。\n用があったら車の下に声をかけてくれ。\n\n
A1Q6AfterInitWarriv	60\n地図の上では、２点を結ぶ最短距離は\n直線だが...\n \n東に向かう道は、どう曲げようともあ\nの修道院を避けられない。\n
A1Q6AfterInitKashya	69\n千回でも殺したい相手なのに、一度し\nか倒せないのは残念だわ。\n
A1Q6EarlyReturnCain	38\nアンダリエルが、東に向かったディア\nブロの背後を守っているのは明らかだ。\n彼女を倒して魔王を追わねばならん。\n \n \n古文書によれば、アンダリエルは焦熱\n地獄に生まれたため炎を好まぬという。\n \n
A1Q6EarlyReturnAkara	50\n努力には感謝しますが、これでは敵の\n怒りに油を注いだだけです。我々が全\n滅するまで、攻撃は続くでしょう。\n \nどうか、一刻も早くアンダリエルをお\n討ちください。\n
A1Q6EarlyReturnGheed	55\n女魔神って、ずいぶんなベッピンなん\nだって？　「苦痛の乙女達」が言って\nたぜ。\n
A1Q6EarlyReturnCharsi	108\nいよいよ、勇者の力を見せる時ね。\n
A1Q6EarlyReturnWarriv	80\n門が開いた後、東に行けるのは我々の\nキャラバンだけだということをお忘れ\nなく。\n
A1Q6EarlyReturn2Kashya	126\nケインが、敵について大事な話がある\nって。\n
A1Q6SuccessfulAkara	59\nこれ以上の喜びはありません！\n \nあなたへの恩義ははかり知れません。\n残る課題は教団の再建だけです。\n \n心からお礼を申し上げます。\n
A1Q6SuccessfulCharsi	86\nもう、東へ行っちゃうんだ...。よかっ\nたね。いるものがあったら、またいつ\nでも来てね。\n
A1Q6SuccessfulKashya	40\nアンダリエルが死んで、みんな生き返\nったみたいだよ。仲間を失った哀しみ\nは消えないけど、残った者は前に進め\nるもの。\n \nあんたを誤解してた。あんたは本物の\n勇者だわ。その勇気は、教団がこの先\nずっと語り継いでいくからね。\n \nさよなら、気をつけて。\n
A1Q6SuccessfulGheed	100\nさあ、大宴会だ！\n
A1Q6SuccessfulWarriv	82\n出発の準備はできた。いつでもラット・\nゴーレインに向かえる。\n
A1Q6SuccessfulCain	30\nこれは偉大な勝利だが、まだ道のりは\n険しいぞ。わしも一緒に行って力を貸\nそう。忘れるな、ディアブロはまだ生\nきていて、砂漠で何かを探しておる。\n奴の狙いを突き止めぬ限り、気は抜け\nんのだ。\n
PalaceGuardGossip1	600\n止まれ。\n
PalaceGuardGossip2	290\n通す事はできん。\n
PalaceGuardGossip3	255\n宮殿へようこそ。\n
PalaceGuardGossip4	255\n通ってもいいぞ。\n
PalaceGuardGossip5	290\n近寄るんじゃない。\n
GriezIntroGossip1	50\n今、この砂漠でどうして街が無事なの\nか、不思議に思ってるだろ。街の守備\n兵は何もしてないぜ。あいつら、どう\nいうわけか宮殿にこもって出てこねえ\nからな。\n \n俺達傭兵部隊が、ジェリンに雇われて\n街を守ってんのさ。値段は安かぁない\nが、ここらの荒野で俺達の右に出る奴\nぁいねえ。\n
GriezGossip1	82\n俺たちが守るのは街の中だけだ。門の\n外は魔物の縄張りだぜ。\n
GriezGossip2	40\n騒動が始まった途端、守備兵はみんな\n宮殿に引っ込んじまった。理由は知ら\nねえよ。街中の商売女も残らず宮殿の\n地下室に避難したから、体張って女ど\nもを「守って」やってんだろ。\n
GriezGossip3	73\nウチのを何人かつけてやってもいいぜ。\nカネさえありゃ、全軍でもな。\n
GriezGossip4	61\nジェリンはこの交易都市の新しい領主\nだ。歳は若いが、仕事の方はなかなか\nのもんだね。あの宮殿見りゃわかるだ\nろ。\n
GriezGossip5	95\nで、こうして俺らが街を守ってるんだ\nが、ジェリンの奴ぁまだ何か隠してそ\nうだな。\n
GriezGossip6	40\nエルジックスは大した野郎だぜ。若い\n頃は、あいつの手下と何度もやりあっ\nたが、今じゃすっかり宿屋のオヤジだ。\n「デザート・レイン亭」が今の生き甲\n斐だとよ。\n
GriezGossip7	40\nアトマはいい女なんだが、家族を亡く\nしてからふさぎ込んでてなあ。今晩非\n番になったら、慰めに行ってやるか...\n
GriezGossip8	72\nゲグラッシュはいい戦士なんだが、押\nすばっかりで退くことを知らねえ。敵\nに突っ込んで戦死するのが夢らしいや。\n\n
GriezGossip9	63\nメシフは南洋を駆けめぐってきた海の\n男だ。こんなとこにずっと停泊してた\nら、たまんねえだろうな。\n
GriezGossip10	70\nファラとはあんまり、馴染みがねえな\nあ。たいがい１人でいるしな。俺達み\nたいな傭兵は、好かねえようだな。\n
GriezGossip11	73\nライサンダーにゃ近づかねえ方が身の\nためだ。いつも変な薬を混ぜ合わせて\nる、変なジジイさ。そのうち自分の体\nを吹っ飛ばすぜ！\n
GriezGossip12	85\nドログナンは不思議な奴だよ。どのみ\nち魔道師は信用ならねえが。\n
ElzixIntroGossip1	55\nあんた...腕が立ちそうだな。\n \n俺も昔ぁ、結構鳴らしたもんだよ。荒\nくれ山賊を引き連れて、この辺一帯を\n震え上がらせてな。\n \nもっとも今じゃ宿屋の亭主で、モメ事\nにゃ縁がねえ。\n \n俺の冒険は終わったわけさ。\n
ElzixIntroNecGossip1	40\nあんた、魔物退治に来た勇者様だな。\nちょっと前なら、あんたみたいなのを\n見たら驚いただろうが、最近は珍しく\nもねえ。\n \n俺も昔ぁ、結構鳴らしたもんだよ。荒\nくれ山賊を引き連れて、この辺一帯を\n震え上がらせてな。\n \n今じゃ宿屋の亭主で、モメ事にゃ縁が\nねえ。\n \n俺の冒険は終わったわけさ。\n
ElzixGossip1	48\n俺もよ、色々やってるウチに眼やら脚\nやらなくしてよ...\n \nコイツをもっぺん生やす呪文はねえか？\nそうか、じゃ、やめとくわ。\n
ElzixGossip2	90\nドログナンが口を開くことがあったら、\n聞き逃さねえよう気をつけな。\n
ElzixGossip3	80\n砂漠にゃ古墳がゴマンとある。だいた\nいは盗掘されてるが、中にゃまだ手つ\nかずのもあるかもよ。\n
ElzixGossip4	63\nここで働いてた商売女が消えちまった\nのは残念だな。\n \n騒動が起こると、みぃんな宮殿に引っ\n込んじまってよ。それからいっぺんも\n出てこねえんだ。グレイズと傭兵ども\nが魔物を追っ払った後でもだぜ。\n
ElzixGossip5	71\nアトマは、いい女なんだがなあ。最近\nは復讐のことしか考えてねえ。無理も\nねえがな。\n
ElzixGossip6	62\nこの街が何とかやっていけてんのは、\nジェリンのお陰だ。でもあの兄ちゃん、\n何か考えてるみてえだけどな。\n
ElzixGossip7	88\nゲグラッシュは、戦えるなら自分の影\nでも倒そうっていう大バカ野郎さ！\n
ElzixGossip8	74\nメシフはかなり、切れる船長だぜ。ブ\nリキを銀に変えて、クソからマコトを\n引き出す事もできる。\n
ElzixGossip9	63\nファラはいい女だね。いつも淋しそう\nだが昔の話はしねえ。弱い者や貧乏人\nの味方で、人助けもよくやってるよ。\nなかなかできるこっちゃねえ。\n
ElzixGossip10	70\nライサンダーは偏屈なオヤジでな。ポ\nーションを調合してる時ゃ話しかけん\nなよ。でないと、月まで吹っ飛ばされ\nっぞ。\n
WarrivAct2IntroGossip1	62\n君がアンダリエルを倒してくれたお陰\nで、この街と修道院の通商ルートが再\n開できた。取り引きが終わったら我々\nは修道院に戻るから、ついて来たい時\nは言ってくれ。\n
WarrivAct2Gossip1	100\nキャラバンは同行者を歓迎するが、そ\nれも目的地までだ。\n
WarrivAct2Gossip2	80\nここより東に向かうなら、船しかない。\nメシフ船長が港に小さな商船を停めて\nいるはずだよ。\n
WarrivAct2Gossip3	70\nこの街にはもっと遊女が多かったと思\nうが...魔物に怯えて出てこられないの\nか、それともジェリン様の宮殿は「安\n全」なのか...\n
WarrivAct2Gossip4	50\nエルジックスは油断ならない男だ。何\n年か前には、彼の山賊に一財産もって\n行かれた。まさかこんな、落ち着いた\n姿を見ることになるとは思わなかった\nが。\n
WarrivAct2Gossip5	53\nジェリン様は先代の知恵と力をよく受\nけ継いでおられる。すでに名君の素質\nが見えるし、いずれ偉大なスルタンに\n育たれるだろう...この危機さえ生き延\nびれば。\n
