Index	Name
x	Please make sure that the two email addresses match.
x	Invalid Email Address
x	The email address you entered does not appear to be valid.  Please enter a valid email address.
x	Without a registered email address, you will not be able to recover your account should you forget your password. You will not have another opportunity to register an email address with this account.
x	If you have forgotten your password and you registered your email address with us for this account, you can request that a new password be sent to you by clicking Send.  Make sure to enter the email address that you registered for this account.
x	Your request for a new password has been received. If you registered an email address for this account you will receive an email with instructions on how to complete your password change.
x	CONTINUE
x	Forgot your password? Click 'Account Settings'.
x	The password you entered is incorrect.  You can get a new password by clicking 'Account Settings'.
x	ACCOUNT SETTINGS
x	Account Settings
x	If you know your password and want to change it, click here.
x	If you have forgotten your password or your password doesn't work, click here.
x	If you need to change your registered email address, click here.
x	GET NEW PASSWORD
x	Get New Password
x	CHANGE EMAIL
x	Change Email
x	Old Email Address:
x	New Email Address:
x	Verify New Email Address:
x	If you registered an email address for this account then you can change it here. Note that both email addresses need to be active for you to make this change.
x	The old and new email addresses you have entered are the same.  Please enter a different email address.
x	Please make sure that the two new email addresses match.
x	Battle.net News Updates
x	Last Difficulty Setting Completed:
x	None
x	ENTER CHAT
x	PLEASE WRITE DOWN YOUR PASSWORD.
x	Unsafe Password
x	The password you've chosen is unsafe. Please choose a new one.
x	CDKEY WARNING
x	You cannot send your cdkey to another user on Battle.net. Blizzard will never ask you for your cdkey for any reason.
x	Expires Today
x	Expires in %d days
x	Character Expired
x	
x	
x	
x	
x	
x	
x	
x	
yap	Hood
ykp	Fedora
ylm	Guardian Helm
yhl	Gladiator Helm
yhm	Tusk Helm
yrn	Royal Crown
ysk	Devil Mask
yui	Padded Armor
yea	Viper Skin
yla	Demon Carapace
ytu	Gemstoned Armor
yng	Heavy Mail
ycl	Dragon Scale
yhn	Chain Shirt
yrs	Chest Guard
ypl	Demon Fleece
ylt	Plated Cuirass
yld	Combat Plate
yth	Royal Armor
yul	Ceremonial Armor
yar	Archaic Armor
ytp	Archmage Plate
yuc	Petrified Buckler
yml	Desert Shield
yrg	Giant Buckler
yit	Military Shield
yow	Royal Shield
yts	Body Shield
ylg	Spellcaster Gloves
yvg	Viper Hands
ymg	Sepulcher Gloves
ytg	Gladiator Gauntlets
yhg	Titan Gauntlets
ylb	Rogue Boots
yvb	Viper Boots
ymb	Sepulcher Boots
ytb	Gradiator Boots
yhb	Titan Boots
alb	Hemp Band
avb	Rogue Belt
bmb	Merchant Belt
atb	Gradiator Belt
ahb	Titan Belt
yh9	Demon Skull
ysh	Demon Shield
ypk	Thorned Shield
cix	Hachigane
dwc	Dwarven Crown
xdw	Dwarven Helm
ydw	Dwarven Battle Helm
elv	Elven Chain
xlv	Drow Adamantite Chain
ylv	Sylvan Chain
fts	Fortress Shield
xft	Reflection Shield
yft	Ceremonial Shield
irg	Iron Guards
xig	Military Guards
yig	Royal Guards
dbt	Crystal Boots
xbt	Dimensional Boots
ybt	Phase Boots
msb	Muscle Wrap
xms	Giant Wrap
yms	Herculean Wrap
shl	Spiked Shoulder
xhh	Thorned Armor
yhh	Spiked Armor
clk	Cloak
xlk	Summoner's Cloak
ylk	Enchanted Cloak
rob	Robe
xrb	Mage Robe
yrb	Archmage Robe
eht	Spirit Crown
xht	Ethereal Crown
yht	Titania Crown
merc01	Sheena
merc02	Sascha
merc03	Silverdawn
merc04	Tingle
merc05	Sista
merc06	Aanna
merc07	Lindsey
merc08	Jill
merc09	Madoka
merc10	Faye
merc11	Kundri
merc12	Kyle
merc13	Visala
merc14	Elexa
merc15	Floria
merc16	Fiona
merc17	Gwinni
merc18	Gaile
merc19	Hannah
merc20	Heather
merc21	Iantha
merc22	Diane
merc23	Isolde
merc24	Divo
merc25	Ithera
merc26	Itonya
merc27	Liene
merc28	Maeko
merc29	Mahala
merc30	Liaza
merc31	Meghan
merc32	Olena
merc33	Oriana
merc34	Ryann
merc35	Rozene
merc36	Raissa
merc37	Sharyn
merc38	Shikha
merc39	Debi
merc40	Tylena
merc41	Wendy
merca201	Hazade
merca202	Fargo
merca203	Madanark
merca204	Root
merca205	Fusman
merca206	Zhoulomcrist
merca207	Wesson
merca208	Jarda
merca209	Phrozenheart
merca210	Trip
merca211	Jemali
merca212	Kasim
merca213	Gulzar
merca214	Mizan
merca215	Leharas
merca216	Durga
merca217	Neeraj
merca218	Ilzan
merca219	Zanarhi
merca220	Waheed
merca221	Vikhyat
merca222	Acolyte
merca223	Red Death
merca224	Wanderer
merca225	Donovan
merca226	GoV
merca227	Rana Loreus
merca228	Mephansteras
merca229	Iowan
merca230	Lothar
merca231	Cell
merca232	Dracos
merca233	Shaithis
merca234	Keseph
merca235	Darkmage
merca236	Avatar
merca237	Ghost
merca238	Deviant
merca239	Jarulf
merca240	Flux
merca241	Scorch
Pit Level 1	Blood Raven's Workshop Level 1
To The Pit Level 1	To Blood Raven's Workshop Level 1
Pit Level 2	Blood Raven's Workshop Level 2
To The Pit Level 2	To Blood Raven's Workshop Level 2
Far Oasis	Far Oasis
To The Far Oasis	To The Far Oasis
Lost City	Lost Farm
To The Lost City	To The Lost Farm
Sewers Level 1	Temple Passage Level 1
To The Sewers Level 1	To The Temple Passage Level 1
Sewers Level 2	Sewers Level 1
To The Sewers Level 2	To The Sewers Level 1
Sewers Level 3	Sewers Level 2
To The Sewers Level 3	To The Sewers Level 2
Harem Level 2	Underground Maze
To The Harem Level 2	To The Underground Maze
Stony Tomb Level 1	Dark Magician's Chamber Level 1
To The Stony Tomb Level 1	To Dark Magician's Chamber Level 1
Stony Tomb Level 2	Dark Magician's Chamber Level 2
To The Stony Tomb Level 2	To Dark Magician's Chamber Level 2
Halls of the Dead Level 2	Temple Passage Level 2
To The Halls of the Dead Level 2	To The Temple Passage Level 2
Halls of the Dead Level 3	Halls of the Dead Level 2
To The Halls of the Dead Level 3	To The Halls of the Dead Level 2
Claw Viper Temple Level 2	Unholy Altar
To The Claw Viper Temple Level 2	To The Unholy Altar
Maggot Lair Level 1	Maggot Tunnels
To The Maggot Lair Level 1	To The Maggot Tunnels
Maggot Lair Level 2	Maggot Passage
To The Maggot Lair Level 2	To The Maggot Passage
Maggot Lair Level 3	Maggot Lair
To The Maggot Lair Level 3	To The Maggot Lair
Ancient Tunnels	Andariel's Dressing Room
To The Ancient Tunnels	To Andariel's Dressing Room
Great Marsh	Marsh of Pain
To The Marsh of Pain	
Spider Cave	Harpie's Nest Level 2
To The Spider Cave	The Harpie's Nest Level 2
Swampy Pit Level 1	Bookstore Sarina Level 1
To The Swampy Pit Level 1	To Bookstore Sarina Level 1
Swampy Pit Level 2	Harpie's Nest Level 1
To The Swampy Pit Level 2	To The Harpie's Nest Level 1
Swampy Pit Level 3	Swampy Pit
To The Swampy Pit Level 3	To The Swampy Pit
Flayer Dungeon Level 1	Flayer Tunnel
To The Flayer Dungeon Level 1	To The Flayer Tunnel
Flayer Dungeon Level 2	Flayer Dungeon Level 1
To The Flayer Dungeon Level 2	To The Flayer Dungeon Level 1
Flayer Dungeon Level 3	Flayer Dungeon Level 2
To The Flayer Dungeon Level 3	To The Flayer Dungeon Level 2
A3 Sewers Level 1	Sewers Level 1
To The A3 Sewers Level 1	To The Sewers Level 1
A3 Sewers Level 2	Sewers Level 2
To The A3 Sewers Level 2	To The Sewers Level 2
Ruined Temple	Bookstore Sarina Level 2
To The Ruined Temple	To Bookstore Sarina Level 2
Ruined Fane	Ruined Fane
To The Ruined Fane	To The Ruined Fane
Crystalized Cavern Level 1	Naraku Level 2
To The Crystalized Cavern Level 1	To Naraku Level 2
Crystalized Cavern Level 2	Naraku Level 3
To The Crystalized Cavern Level 2	To Naraku Level 3
Echo Chamber	GFraizer Dome
To The Echo Chamber	To GFraizer Dome
Glacial Caves Level 2	Bill Roper Memorial Ball Park
To The Glacier Caves Level 2	To Bill Roper Memorial Ball Park
Nihlathaks Temple	Dimensional Gate
To Nihlathaks Temple	To The Dimensional Gate
Halls of Anguish	The Dead End
To The Halls of Anguish	To The Dead End
Halls of Death's Calling	Naraku Level 1
To The Halls of Death's Calling	To Naraku Level 1
Halls of Vaught	Nihlathak's Office
To The Halls of Vaught	To Nihlathak's Office
Hell1	Moonshine Distillery
To Hell1	To The Moonshine Distillery
Hell2	Fake Note Factory
To Hell2	To The Fake Note Factory
Hell3	Poppy Farm
To Hell3	To The Poppy Farm
The Worldstone Keep Level 1	Worldstone Keep Level 1
To The Worldstone Keep Level 1	To The Worldstone Keep Level 1
The Worldstone Keep Level 2	Nowhere
To The Worldstone Keep Level 2	To Nowhere
The Worldstone Keep Level 3	Worldstone Keep Level 2
To The Worldstone Keep Level 3	To The Worldstone Keep Level 2
ArchMage's	ArchMage's
Assailant's	Assailant's
Awesome	Awesome
Blinding	Blinding
Bloodlust	Bloodlust
Champion's	Champion's
Clever	Clever
Crystal	Crystal
Elusive	Elusive
Evasive	Evasive
Exacting	Exacting
Heartless	Heartless
Heavy	Heavy
Horrific	Horrific
Knowledgeable	Knowledgeable
Looter's	Looter's
Necromancer's	Necromancer's
Precise	Precise
Ruthless	Ruthless
Striker's	Striker's
Titan's	Titan's
White	White
of Alleviation	of Alleviation
of Arcing	of Arcing
of Aurora	of Aurora
of Avoidance	of Avoidance
of Ducking	of Ducking
of Elusion	of Elusion
of Evasion	of Evasion
of Fade	of Fade
of Fire Shield	of Fire Shield
of Freezing	of Freezing
of Grand Mastery	of Grand Mastery
of Immolation	of Immolation
of Mastery	of Mastery
of Mauling	of Mauling
of Meteor Shower	of Meteor Shower
of Molasses	of Molasses
of Plenty	of Plenty
of Riches	of Riches
of Shielding	of Shielding
of Skill Master	of the Skill Master
of Targeting	of Targeting
of Toxin	of Toxin
of Wildfire	of Wildfire
of Wounding	of Wounding
of the Angel	of the Angel
of the Arctic	of the Arctic
of the Collector	of the Collector
of the Heavens	of the Heavens
of the Iceburg	of the Iceburg
of the Lurker	of the Lurker
of the Psyche	of the Psyche
of the Rainbow	of the Rainbow
of the Rogue	of the Rogue
of the Saint	of the Saint
of the Tank	of the Tank
of the Valiant	of the Valiant
of the Werebear	of the Werebear
of the Wererat	of the Wererat
of the Weretiger	of the Weretiger
of the Werewolf	of the Werewolf
of the Wicked	of the Wicked
map	\gold;Maple Leaf
sss	\dgrey;Spider's Silk
ggg	\blue;Crushed Gem
eee	\red;Blackmoor
hly	\white;Holy Symbol
hh2	\tan;Forging Hammer
ttt	\dgrey;Tyranium Ore
ppp	\purple;Dragon Stone
ddd	\gold;Ancient Decipherer
sdo	\orange;Socket Donut
rnd	Randomize Stone
an0	\gold;Unique Stone (nor)
an1	\gold;Unique Stone (exc)
an2	\gold;Unique Stone (eli)
an3	\green;Green Aura Stone
an4	\red;Red Aura Stone
an5	\purple;Violet Aura Stone
an6	\yellow;Yellow Aura Stone
an7	\dgrey;Black Aura Stone
an8	\white;White Aura Stone
an9	\blue;Blue Aura Stone
yyy	\yellow;Cookbook
zzz	\red;Steak
hrt	\red;Heart
brz	\red;Brain
jaw	\tan;Jawbone
eyz	\yellow;Eye
hrn	\dgreen;Horn
tal	\orange;Tail
flg	\red;Flag
fng	\dgrey;Fang
qll	\dgrey;Quill
sol	\blue;Soul
scz	\dgreen;Scalp
spe	\purple;Spleen
00g	Griswold's Hand
00t	Treehead WoodFist's Arm
00r	Radament's Head
00h	Hephasto's Hand
fkn	Fake Note
po1	Potion of Heroism
po2	Potion of Super-Heroism
po3	Mountain Dew
po4	Nirvana Grass
fkndesc	sells for gold, no other usage
vpsdesc	(duration: 90 second)\nHeal Stamina Plus 5000%
ypsdesc	(duration: 45 second)\n+10% To Max Poison Resist\nPoison Resist +50%
wmsdesc	(duration: 45 second)\nCannot Be Frozen\n+10% To Max Cold Resist\nCold Resist +50%
po2desc	(duration: 45 second)\nIncrease Maximum Life 100%\n+200% Enhanced Damage\n+2 to All Skill Levels
po1desc	(duration: 45 second)\nIncrease Maximum Life 50%\n+100% Enhanced Damage\n+1 to All Skill Levels
po3desc	(duration: 90 second)\n100% Faster Cast Rate\n100% Increased Attack Speed\n100% Faster Run/Walk
po4desc	(duration: 45 second)\n+20% to Experience Gained
zrn	Amazonian Loop
srn	Sorcerer's Band
nrn	Necromancer's Stone
prn	Paladic Halo
brg	Barbaric Knuckle
drn	Druid's Seal
arn	Assassin's Spiral
zam	Amazonian Pin
sam	Sorcerer's Talisman
nam	Death's Locket
pam	Holy Pendant
bam	Primal Charm
dam	Druidic Necklace
aam	Assassin's Choker
cm4	Odd Charm
cm5	Square Charm
gcv	\purple;Chipped Amethyst
gfv	\purple;Flawed Amethyst
gsv	\purple;Amethyst
gzv	\purple;Flawless Amethyst
gpv	\purple;Blemished Amethyst
gcy	\yellow;Chipped Topaz
gfy	\yellow;Flawed Topaz
gsy	\yellow;Topaz
gly	\yellow;Flawless Topaz
gpy	\yellow;Blemished Topaz
gcb	\blue;Chipped Sapphire
gfb	\blue;Flawed Sapphire
gsb	\blue;Sapphire
glb	\blue;Flawless Sapphire
gpb	\blue;Blemished Sapphire
gcg	\green;Chipped Emerald
gfg	\green;Flawed Emerald
gsg	\green;Emerald
glg	\green;Flawless Emerald
gpg	\green;Blemished Emerald
gcr	\red;Chipped Ruby
gfr	\red;Flawed Ruby
gsr	\red;Ruby
glr	\red;Flawless Ruby
gpr	\red;Blemished Ruby
gcw	\white;Chipped Diamond
gfw	\white;Flawed Diamond
gsw	\white;Diamond
glw	\white;Flawless Diamond
gpw	\white;Blemished Diamond
skc	\grey;Chipped Skull
skf	\grey;Flawed Skull
sku	\grey;Skull
skl	\grey;Flawless Skull
skz	\grey;Blemished Skull
gvb	\purple;Perfect Amethyst
gyb	\yellow;Perfect Topaz
gbb	\blue;Perfect Sapphire
ggb	\green;Perfect Emerald
grb	\red;Perfect Ruby
gwb	\white;Perfect Diamond
skb	\grey;Perfect Skull
gck	\dgrey;Chipped Obsidian
gfk	\dgrey;Flawed Obsidian
gsk	\dgrey;Obsidian
gzk	\dgrey;Flawless Obsidian
gpk	\dgrey;Blemished Obsidian
gbk	\dgrey;Perfect Obsidian
r01	\white;I Rune
r02	\white;U Rune
r03	\white;Shi Rune
r04	\white;Ka Rune
r05	\white;N Rune
r06	\white;Ku Rune
r07	\white;Yo Rune
r08	\red;Ki Rune
r09	\red;Ri Rune
r10	\red;Mi Rune
r11	\red;Ya Rune
r12	\red;A Rune
r13	\red;Tsu Rune
r14	\red;Chi Rune
r15	\yellow;Sa Rune
r16	\yellow;Yu Rune
r17	\yellow;Ke Rune
r18	\yellow;E Rune
r19	\yellow;Ko Rune
r20	\yellow;Ra Rune
r21	\yellow;O Rune
r22	\orange;Ho Rune
r23	\orange;Me Rune
r24	\orange;Ru Rune
r25	\orange;Ta Rune
r26	\orange;To Rune
r27	\orange;Wa Rune
r28	\orange;Ha Rune
r29	\green;Na Rune
r30	\green;Ni Rune
r31	\green;Se Rune
r32	\green;Fu Rune
r33	\green;Ma Rune
r34	\green;Hi Rune
r35	\green;Mo Rune
r36	\gold;No Rune
r37	\gold;Te Rune
r38	\gold;Ro Rune
r39	\gold;So Rune
r40	\gold;Mu Rune
r41	\gold;Ne Rune
r42	\gold;Re Rune
r43	\purple;Su Rune
r44	\purple;He Rune
r45	\purple;Nu Rune
r46	\purple;Wo Rune
r47	Ka Rune
r01L	I
r02L	U
r03L	Shi
r04L	Ka
r05L	N
r06L	Ku
r07L	Yo
r08L	Ki
r09L	Ri
r10L	Mi
r11L	Ya
r12L	A
r13L	Tsu
r14L	Chi
r15L	Sa
r16L	Yu
r17L	Ke
r18L	E
r19L	Ko
r20L	Ra
r21L	O
r22L	Ho
r23L	Me
r24L	Ru
r25L	Ta
r26L	To
r27L	Wa
r28L	Ha
r29L	Na
r30L	Ni
r31L	Se
r32L	Fu
r33L	Ma
r34L	Hi
r35L	Mo
r36L	No
r37L	Te
r38L	Ro
r39L	So
r40L	Mu
r41L	Ne
r42L	Re
r43L	Su
r44L	He
r45L	Nu
r46L	Wo
r47L	Ka
r51	El Rune
r52	Eld Rune
r53	Tir Rune
r54	Nef Rune
r55	Eth Rune
r56	Ith Rune
r57	Tal Rune
r58	Ral Rune
r59	Ort Rune
r60	Thul Rune
r61	Amn Rune
r62	Sol Rune
r63	Shael Rune
r64	Dol Rune
r65	Hel Rune
r66	Io Rune
r67	Lum Rune
r68	Ko Rune
r69	Fal Rune
r70	Lem Rune
r71	Pul Rune
r72	Um Rune
r73	Mal Rune
r74	Ist Rune
r75	Gul Rune
r76	Vex Rune
r77	Ohm Rune
r78	Lo Rune
r79	Sur Rune
r80	Ber Rune
r81	Jah Rune
r82	Cham Rune
r83	Zod Rune
r51L	El
r52L	Eld
r53L	Tir
r54L	Nef
r55L	Eth
r56L	Ith
r57L	Tal
r58L	Ral
r59L	Ort
r60L	Thul
r61L	Amn
r62L	Sol
r63L	Shael
r64L	Dol
r65L	Hel
r66L	Io
r67L	Lum
r68L	Ko
r69L	Fal
r70L	Lem
r71L	Pul
r72L	Um
r73L	Mal
r74L	Ist
r75L	Gul
r76L	Vex
r77L	Ohm
r78L	Lo
r79L	Sur
r80L	Ber
r81L	Jah
r82L	Cham
r83L	Zod
01l	(I -> El)\n\gold;Ancient Decal
02l	(U -> Eld)\n\gold;Ancient Decal
03l	(Shi -> Tir)\n\gold;Ancient Decal
04l	(Ka -> Nef)\n\gold;Ancient Decal
05l	(N -> Eth)\n\gold;Ancient Decal
06l	(Ku -> Ith)\n\gold;Ancient Decal
07l	(Yo -> Tal)\n\gold;Ancient Decal
08l	(Ki -> Ral)\n\gold;Ancient Decal
09l	(Ri -> Ort)\n\gold;Ancient Decal
10l	(Mi -> Thul)\n\gold;Ancient Decal
11l	(Ya -> Amn)\n\gold;Ancient Decal
12l	(A -> Sol)\n\gold;Ancient Decal
13l	(Tsu -> Shael)\n\gold;Ancient Decal
14l	(Chi -> Dol)\n\gold;Ancient Decal
15l	(Sa -> Hel)\n\gold;Ancient Decal
16l	(Yu -> Io)\n\gold;Ancient Decal
17l	(Ke -> Lum)\n\gold;Ancient Decal
18l	(E -> Ko)\n\gold;Ancient Decal
19l	(Ko -> Fal)\n\gold;Ancient Decal
20l	(Ra -> Lem)\n\gold;Ancient Decal
21l	(Ho -> Pul)\n\gold;Ancient Decal
22l	(Ru -> Um)\n\gold;Ancient Decal
23l	(To -> Mal)\n\gold;Ancient Decal
24l	(Ha -> Ist)\n\gold;Ancient Decal
25l	(Ni -> Gul)\n\gold;Ancient Decal
26l	(Fu -> Vex)\n\gold;Ancient Decal
27l	(Hi -> Ohm)\n\gold;Ancient Decal
28l	(No -> Lo)\n\gold;Ancient Decal
29l	(Ro -> Sur)\n\gold;Ancient Decal
30l	(Mu -> Ber)\n\gold;Ancient Decal
31l	(Re -> Jah)\n\gold;Ancient Decal
32l	(He -> Cham)\n\gold;Ancient Decal
33l	(Wo -> Zod)\n\gold;Ancient Decal
00a	\gold;Ancient Scroll
01a	\gold;Ancient Scroll 1
02a	\gold;Ancient Scroll 2
03a	\gold;Ancient Scroll 3
04a	\gold;Ancient Scroll 4
05a	\gold;Ancient Scroll 5
06a	\gold;Ancient Scroll 6
07a	\gold;Ancient Scroll 7
08a	\gold;Ancient Scroll 8
09a	\gold;Ancient Scroll 9
10a	\gold;Ancient Scroll 10
11a	\gold;Ancient Scroll 11
12a	\gold;Ancient Scroll 12
13a	\gold;Ancient Scroll 13
14a	\gold;Ancient Scroll 14
15a	\gold;Ancient Scroll 15
16a	\gold;Ancient Scroll 16
17a	\gold;Ancient Scroll 17
18a	\gold;Ancient Scroll 18
19a	\gold;Ancient Scroll 19
20a	\gold;Ancient Scroll 20
21a	\gold;Ancient Scroll 21
22a	\gold;Ancient Scroll 22
23a	\gold;Ancient Scroll 23
24a	\gold;Ancient Scroll 24
25a	\gold;Ancient Scroll 25
26a	\gold;Ancient Scroll 26
27a	\gold;Ancient Scroll 27
28a	\gold;Ancient Scroll 28
29a	\gold;Ancient Scroll 29
30a	\gold;Ancient Scroll 30
31a	\gold;Ancient Scroll 31
32a	\gold;Ancient Scroll 32
