Index	Name
Naga's Tooth	Naga's Tooth
Stormhead	Stormhead
Coldhunger	Coldhunger
Sinwar	Sinwar
Stoneshatter	Stoneshatter
Al Dhih	Al Dhih
Thornwall	Thornwall
Heaven's Arc	Heaven's Arc
Witchdance	Witchdance
Ghostmoon	Ghostmoon
Slayer's Feast	Slayer's Feast
Skulleye	Skulleye
The Piranha	The Piranha
Tidekiller	Tidekiller
Iceshell	Iceshell
Demonspike Coat	Demonspike Coat
Natalya's Pincers	Natalya's Pincers
Darkfeast	Darkfeast
The Grizzly	The Grizzly
Gonnagal's Dirk	Gonnagal's Dirk
Crackrust	Crackrust
Hammer of Jholm	Hammer of Jholm
Blackoak Bow	Blackoak Bow
Aguinara's Hatchet	Aguinara's Hatchet
The Bonesaw	The Bonesaw
Black Razor	Black Razor
Bow of the Dead	Bow of the Dead
Leather of Aut	Leather of Aut
Wisdom's Wrap	Wisdom's Wrap
Gibbous Moon	Gibbous Moon
Gnarled Root	Gnarled Root
Split Skull Shield	Split Skull Shield
The Rainbow Cloak	The Rainbow Cloak
Shadowhawk	Shadowhawk
Stone Cleaver	Stone Cleaver
The Needler	The Needler
Thinking Cap	Thinking Cap
Helm of Sprits	Helm of Sprits
The Overlord	The Overlord
Bone Chain	Bone Chain
Diamondedge	Diamondedge
Goatlord	Goatlord
Vizjerei's Curse	Vizjerei's Curse
Deadly Hunter	Deadly Hunter
Eater of Souls	Eater of Souls
Horazon's Trebuchet	Horazon's Trebuchet
Icewind	Icewind
Hellmaw	Hellmaw
Celestia's Defense	Celestia's Defense
Xorine's Cane	Xorine's Cane
Furyblood	Furyblood
Warwind	Warwind
Zakarum's Fortress	Zakarum's Fortress
Cathan's Guard	Cathan's Guard
Kashya's Ward	Kashya's Ward
The Deflector	The Deflector
Thundercrack	Thundercrack
Cloudbreaker	Cloudbreaker
The Prospector's Pick	The Prospector's Pick
Ghostwind	Ghostwind
Boneknot	Boneknot
Scryer's Globe	Scryer's Globe
Witchbane	Witchbane
The Punisher	The Punisher
Windcrown	Windcrown
Cloak of Flames	Cloak of Flames
Angler's Hook	Angler's Hook
Nature's Orphan	Nature's Orphan
Death's Visage	Death's Visage
Naiad's Form	Naiad's Form
Spellbreaker	Spellbreaker
Annuit's End	Annuit's End
Skylord	Skylord
Fogo Da Sombra	Fogo Da Sombra
Lance of Skovos	Lance of Skovos
Argentek's Tide	Argentek's Tide
Stoneflesh	Stoneflesh
Sash of Shadows	Sash of Shadows
Deadman's Hand	Deadman's Hand
Trang-Oul's Evangelion	Trang-Oul's Evangelion
Wyand's Fervor	Wyand's Fervor
Razorjack	Razorjack
Raindance	Raindance
The Rattler	The Rattler
Greiz' Feint	Greiz' Feint
Rakkas' Glory	Rakkas' Glory
Taan's Secret	Taan's Secret
Athulua's Command	Athulua's Command
Demonlure	Demonlure
Geglash's Dusters	Geglash's Dusters
The Xiphos	The Xiphos
The Toecutter	The Toecutter
Aldric's Vanguard	Aldric's Vanguard
Etherwarp	Etherwarp
Feltongue	Feltongue
Hellrake	Hellrake
Ashaera's Armor	Ashaera's Armor
Cloudwhirl	Cloudwhirl
Destruction's Wake	Destruction's Wake
Felsteel	Felsteel
Spiritbreaker	Spiritbreaker
Sharkbaiter	Sharkbaiter
Spellthirst	Spellthirst
Thunderdome	Thunderdome
Lazarus' Binding	Lazarus' Binding
Soulsqueeze	Soulsqueeze
Bonecrusher	Bonecrusher
Glacier's Force	Glacier's Force
Rei Di Gelo	Rei Di Gelo
Habacalva's Firestar	Habacalva's Firestar
Banner of Duncraig	Banner of Duncraig
Warp Shard	Warp Shard
Warhound	Warhound
1@1	Compound Bow (1)
2@1	Compound Bow (2)
3@1	Compound Bow (3)
4@1	Compound Bow (4)
5@1	Compound Bow (5)
6@1	Compound Bow (6)
7@1	Compound Bow (Sacred)
8@1	Serpent Bow (1)
9@1	Serpent Bow (2)
1@2	Serpent Bow (3)
2@2	Serpent Bow (4)
3@2	Serpent Bow (5)
4@2	Serpent Bow (6)
5@2	Serpent Bow (Sacred)
6@2	Maple Bow (1)
7@2	Maple Bow (2)
8@2	Maple Bow (3)
9@2	Maple Bow (4)
1@3	Maple Bow (5)
2@3	Maple Bow (6)
3@3	Maple Bow (Sacred)
4@3	Viper Bow (1)
5@3	Viper Bow (2)
6@3	Viper Bow (3)
7@3	Viper Bow (4)
8@3	Viper Bow (5)
9@3	Viper Bow (6)
1@4	Viper Bow (Sacred)
2@4	Recurve Bow (1)
3@4	Recurve Bow (2)
4@4	Recurve Bow (3)
5@4	Recurve Bow (4)
6@4	Recurve Bow (5)
7@4	Recurve Bow (6)
8@4	Recurve Bow (Sacred)
9@4	Spatha (1)
1@5	Spatha (2)
2@5	Spatha (3)
3@5	Spatha (4)
4@5	Spatha (5)
5@5	Spatha (6)
6@5	Spatha (Sacred)
7@5	Backsword (1)
8@5	Backsword (2)
9@5	Backsword (3)
1@6	Backsword (4)
2@6	Backsword (5)
3@6	Backsword (6)
4@6	Backsword (Sacred)
5@6	Ida (1)
6@6	Ida (2)
7@6	Ida (3)
8@6	Ida (4)
9@6	Ida (5)
1@7	Ida (6)
2@7	Ida (Sacred)
3@7	Bronze Sword (1)
4@7	Bronze Sword (2)
5@7	Bronze Sword (3)
6@7	Bronze Sword (4)
7@7	Bronze Sword (5)
8@7	Bronze Sword (6)
9@7	Bronze Sword (Sacred)
1@8	Kriegsmesser (1)
2@8	Kriegsmesser (2)
3@8	Kriegsmesser (3)
4@8	Kriegsmesser (4)
5@8	Kriegsmesser (5)
6@8	Kriegsmesser (6)
7@8	Kriegsmesser (Sacred)
8@8	Bonebreaker (1)
9@8	Bonebreaker (2)
1@9	Bonebreaker (3)
2@9	Bonebreaker (4)
3@9	Bonebreaker (5)
4@9	Bonebreaker (6)
5@9	Bonebreaker (Sacred)
6@9	Goedendag (1)
7@9	Goedendag (2)
8@9	Goedendag (3)
9@9	Goedendag (4)
1@A	Goedendag (5)
2@A	Goedendag (6)
3@A	Goedendag (Sacred)
4@A	Angel Star (1)
5@A	Angel Star (2)
6@A	Angel Star (3)
7@A	Angel Star (4)
8@A	Angel Star (5)
9@A	Angel Star (6)
1@B	Angel Star (Sacred)
9@B	Hand of God (1)
1@C	Hand of God (2)
2@C	Hand of God (3)
3@C	Hand of God (4)
4@C	Hand of God (5)
5@C	Hand of God (6)
6@C	Hand of God (Sacred)
7@C	Needle Crossbow (1)
8@C	Needle Crossbow (2)
9@C	Needle Crossbow (3)
1@D	Needle Crossbow (4)
2@D	Needle Crossbow (5)
3@D	Needle Crossbow (6)
4@D	Needle Crossbow (Sacred)
5@D	Dart Thrower (1)
6@D	Dart Thrower (2)
7@D	Dart Thrower (3)
8@D	Dart Thrower (4)
9@D	Dart Thrower (5)
1@E	Dart Thrower (6)
2@E	Dart Thrower (Sacred)
3@E	Stinger Crossbow (1)
4@E	Stinger Crossbow (2)
5@E	Stinger Crossbow (3)
6@E	Stinger Crossbow (4)
7@E	Stinger Crossbow (5)
8@E	Stinger Crossbow (6)
9@E	Stinger Crossbow (Sacred)
1@F	Trebuchet (1)
2@F	Trebuchet (2)
3@F	Trebuchet (3)
4@F	Trebuchet (4)
5@F	Trebuchet (5)
6@F	Trebuchet (6)
7@F	Trebuchet (Sacred)
1@G	Gambeson (1)
2@G	Gambeson (2)
3@G	Gambeson (3)
4@G	Gambeson (4)
5@G	Gambeson (5)
6@G	Gambeson (6)
7@G	Gambeson (Sacred)
8@G	Lamellar Armor (1)
9@G	Lamellar Armor (2)
1@H	Lamellar Armor (3)
2@H	Lamellar Armor (4)
3@H	Lamellar Armor (5)
4@H	Lamellar Armor (6)
5@H	Lamellar Armor (Sacred)
6@H	Kazarghand (1)
7@H	Kazarghand (2)
8@H	Kazarghand (3)
9@H	Kazarghand (4)
1@I	Kazarghand (5)
2@I	Kazarghand (6)
3@I	Kazarghand (Sacred)
4@I	Banded Plate (1)
5@I	Banded Plate (2)
6@I	Banded Plate (3)
7@I	Banded Plate (4)
8@I	Banded Plate (5)
9@I	Banded Plate (6)
1@J	Banded Plate (Sacred)
2@J	Ceremonial Armor (1)
3@J	Ceremonial Armor (2)
4@J	Ceremonial Armor (3)
5@J	Ceremonial Armor (4)
6@J	Ceremonial Armor (5)
7@J	Ceremonial Armor (6)
8@J	Ceremonial Armor (Sacred)
9@J	Morion (1)
1@K	Morion (2)
2@K	Morion (3)
3@K	Morion (4)
4@K	Morion (5)
5@K	Morion (6)
6@K	Morion (Sacred)
7@K	Cervelliere (1)
8@K	Cervelliere (2)
9@K	Cervelliere (3)
1@L	Cervelliere (4)
2@L	Cervelliere (5)
3@L	Cervelliere (6)
4@L	Cervelliere (Sacred)
5@L	Einherjar Helm (1)
6@L	Einherjar Helm (2)
7@L	Einherjar Helm (3)
8@L	Einherjar Helm (4)
9@L	Einherjar Helm (5)
1@M	Einherjar Helm (6)
2@M	Einherjar Helm (Sacred)
3@M	Spangenhelm (1)
4@M	Spangenhelm (2)
5@M	Spangenhelm (3)
6@M	Spangenhelm (4)
7@M	Spangenhelm (5)
8@M	Spangenhelm (6)
9@M	Spangenhelm (Sacred)
1@N	Parma (1)
2@N	Parma (2)
3@N	Parma (3)
4@N	Parma (4)
5@N	Parma (5)
6@N	Parma (6)
7@N	Parma (Sacred)
8@N	Aspis (1)
9@N	Aspis (2)
1@O	Aspis (3)
2@O	Aspis (4)
3@O	Aspis (5)
4@O	Aspis (6)
5@O	Aspis (Sacred)
6@O	Totem Shield (1)
7@O	Totem Shield (2)
8@O	Totem Shield (3)
9@O	Totem Shield (4)
1@P	Totem Shield (5)
2@P	Totem Shield (6)
3@P	Totem Shield (Sacred)
4@P	Bladed Shield (1)
5@P	Bladed Shield (2)
6@P	Bladed Shield (3)
7@P	Bladed Shield (4)
8@P	Bladed Shield (5)
9@P	Bladed Shield (6)
1@Q	Bladed Shield (Sacred)
Nor Tiraj's Turinash	Nor Tiraj's Turinash
Athulua's Glory	Athulua's Glory
Ureh's Will	Ureh's Will
Blisterdart	Blisterdart
Bonethorn	Bonethorn
Mageslayer	Mageslayer
Glor-An-Fhaidha's Branch	Glor-An-Fhaidha's Branch
Fiacla-Gear's Wisdom	Fiacla-Gear's Wisdom
Firestreak	Firestreak
Magma Spitter	Magma Spitter
Nereid's Coil	Nereid's Coil
Runeshatter	Runeshatter
Hand of Rathma	Hand of Rathma
Mad King's Spine	Mad King's Spine
Lachdanan's Vindicator	Lachdanan's Vindicator
Will of Zakarum	Will of Zakarum
Manastorm	Manastorm
Bloodrage	Bloodrage
Bul Kathos' Teaching	Bul Kathos' Teaching
Quov Tsin's Fall	Quov Tsin's Fall
Nymyr's Shadow	Nymyr's Shadow
Philios' Crest	Philios' Crest
Bartuc's Curse	Bartuc's Curse
Hand of Naz	Hand of Naz
Norrec's Targe	Norrec's Targe
Azgar's Mark	Azgar's Mark
Gift of the Spiritbeast	Gift of the Spiritbeast
The Flying Anvil	The Flying Anvil
The Gauntlet	The Gauntlet
Mageslayer's Oath	Mageslayer's Oath
Hellstrike	Hellstrike
Skulldome	Skulldome
Crown of the Rakkas	Crown of the Rakkas
Blade of the Jitan	Blade of the Jitan
Hellreaper	Hellreaper
The Prophet's Veil	The Prophet's Veil
The Wailing Wall	The Wailing Wall
Ennead's Bane	Ennead's Bane
Claw of the Spirit Wolf	Claw of the Spirit Wolf
Nightscape	Nightscape
Zerae's Veil	Zerae's Veil
Scales of the Serpent	Scales of the Serpent
Embershot	Embershot
Cloudladder	Cloudladder
Malleus Maleficarum	Malleus Maleficarum
GheedsPigstick2	Gheed's Pigsticker
Skeld's Battlesong	Skeld's Battlesong
Helepolis	Helepolis
Darkslayer	Darkslayer
Kaskara of the Taan	Kaskara of the Taan
Kethryes' Phalanx	Kethryes' Phalanx
Astrogha's Gaze	Astrogha's Gaze
Vizjerei's Birthright	Vizjerei's Birthright
Griefbringer	Griefbringer
Hepsheeba's Mantle	Hepsheeba's Mantle
Leathdhiabhala	Leathdhiabhala
Razorweb Snare	Razorweb Snare
Armor of the Old Religion	Armor of the Old Religion
Crest of Arnazeus	Crest of Arnazeus
Talon of Trang-Oul	Talon of Trang-Oul
The Khalim Organ	The Khalim Organ
Fauztin's Visage	Fauztin's Visage
ModitemResMinBonus	Bonus to Summoned Minion Resistances
Grim Fang	Grim Fang
ModitemACLess	Total Character Defense = 0
Rattenfanger	Rattenfanger
ModitemKnockThorns	Knocks Attacker Back
ModitemHealThorns	Life when Struck by an Enemy
ModitemDoomed	Target Takes Additional Damage of
ModitemStamDrain	Stamina stolen per Hit
Faithshaker	Faithshaker
ModitemCursedDR	Damage Reduction Decreased by
Sigil of Tur Dulra	Sigil of Tur Dulra
Death Ward	Death Ward
ModitemSocketed	Socketed
Edda	Edda
Pyramid	Pyramid
Amaterasu	Amaterasu
Siegfried	Siegfried
Asmodai	Asmodai
Sangreal	Sangreal
Amaymon	Amaymon
Opera	Opera
Savitr	Savitr
Ram	Ram
King Tiger	King Tiger
Peacock	Peacock
Great Bear	Great Bear
Mouse	Mouse
Free Spirit	Free Spirit
Genie	Genie
Thammuz	Thammuz
Shaula	Shaula
Jihad	Jihad
Rex Deus	Rex Deus
Intifada	Intifada
Demeter	Demeter
Swan	Swan
Astarte	Astarte
Constellation	Constellation
abu	Do Not Use Ethereal Items Idiot
SkillnamePhoenixStance	Phoenix Stance
SkillsdPhoenixStance	\white;stance - increases strength, dexterity, energy and vitality
DescFirDmg	 fire damage
DescFAbs	Fire Absorb: 
DescPctOfLife	 percent of life lost
SkillsdApoc2	nearby enemies explode, taking damage based on your life lost
Citizen	Citizen
BloodTurret	Blood Turret
OblivionTurret	Oblivion Turret
Roach	Roach
Brawler	City Guard
JurisKhan	Juris Khan, King of Ureh
IceKing	Ice King
PunisherTurret	Punishment Turret
mon_ureh_dead	Poison Hit Bloodlust on Striking!
mon_bloodstarattack	Shield Generator Casts Bloodstars
mon_shadowattack	Shield Generator Casts Shadowstorm
mon_exorcism	Hits Deal Fire Damage over Time
mon_punisherspiral	Shield Generator Casts Punishment Spiral
SummTotem2	Shadowgate Totem
x0x	Eternal Bone Pile
EternalBonePile	Eternal Bone Pile
PursuitBreaker	Pursuit Breaker
DescWereDoomed	Damage Bonus per Level
ModitemEnrFactor2	Energy Factor to Spell Damage (Automod)
SkillnameFlames	Flamestrike
SkillsdFlames	\white;calls down a pillar of flames from the sky to strike your target
Adriana's Tail	Adriana's Tail
Adriana's Fangs	Adriana's Fangs
Adriana's Fur	Adriana's Fur
Adriana's Bite	Adriana's Bite
Adriana's Sting	Adriana's Sting
Adriana's Bark	Adriana's Bark
Witchhunter's Rope	Witchhunter's Rope
Witchhunter's Hood	Witchhunter's Hood
Witchhunter's Faith	Witchhunter's Faith
Witchhunter's Crucifix	Witchhunter's Crucifix
Witchhunter's Steel	Witchhunter's Steel
Witchhunter's Fire	Witchhunter's Fire
Frostbite	Frostbite
Rockslide	Rockslide
Ravine	Ravine
Avalanche	Avalanche
Snowstorm	Snowstorm
Eruption	Eruption
Scosglen's Legends	Scosglen's Legends
Scosglen's Lore	Scosglen's Lore
Scosglen's History	Scosglen's History
Scosglen's Tales	Scosglen's Tales
Scosglen's Fables	Scosglen's Fables
Scosglen's Myths	Scosglen's Myths
Plague's Cord	Plague's Cord
Plague's Screaming Skull	Plague's Screaming Skull
Plague's Death Shroud	Plague's Death Shroud
Plague's Infector	Plague's Infector
Plague's Soul Drainer	Plague's Soul Drainer
Plague's Reaper	Plague's Reaper
Lachdanan's Stride	Lachdanan's Stride
Lachdanan's Courage	Lachdanan's Courage
Lachdanan's Pure Heart	Lachdanan's Pure Heart
Lachdanan's Fury	Lachdanan's Fury
Lachdanan's Wrath	Lachdanan's Wrath
Lachdanan's Might	Lachdanan's Might
Elemental Clash	Elemental Clash
Elemental Trance	Elemental Trance
Elemental Spirit	Elemental Spirit
Elemental Rage	Elemental Rage
Elemental Fury	Elemental Fury
Elemental Storm	Elemental Storm
Full Moon	(Amazon Set - Bow, Spear, Scepter)\nFull Moon
Witchhunter's Attire2	(Assassin Set - Scythe, Claw, Throwing Knife)\nWitchhunter's Attire
Mount Arreat	(Barbarian Set - Sword, Throwing Axe, Maul)\nMount Arreat
Sacred Earth	(Druid Set - Staff, Bow, Crossbow)\nSacred Earth
The Black Death	(Necromancer Set - Staff, Wand, Crossbow)\nThe Black Death
House of God	(Paladin Set - Maul, Mace, Scepter)\nRedemption
TheElements2	(Sorceress Set - Staff, Orb, Crystal Sword)\nThe Elements
DescTotalStrike	(Total Fire Damage per Blast: 
DescTotalFlash	(Total Lightning Damage per Blast: 
DescLazorbeam	 lazorbeams
DescMoreBeamz	+1 Beam per 10 Levels
DescElemMPH	Party Members: Magic/Physical Spell Damage: 
DescReflectNoKills	\n\dgreen;do not trigger on-death effects\nenemies killed by reflected damage
SkillnameDeathstrike	Deathstrike
SkillsdDeathstrike	\red;requires a crossbow\white;\nblasts the target zone with concentrated physical energy
SkillanDeathstrike	Pew Pew Pew
DescFireDurPerLevel	Burning Duration per Level
DescImprovedEffect	Improved Effect per Level
DescSelfSynergy	\orange;(Self-synergies add bonuses for hard points in the skill)
DescFearVelocity	Velocity of Fleeing Enemy: 
DescRunSyn	Faster Fleeing Enemies per Level
DescFreezeSyn	Freeze Duration per Level
DescExtraSoul	+1 Extra Soul per 10 Levels
DescSoulsFired	 souls
DescDurPerLevel	Duration per Level
DescFPOTlvl	5% Increased Healing Rate from Potions per Level
ModitemFasterPots	Increased Healing Rate from Potions
DescFasterPotz	 percent Increased Healing Rate from Potions
ModitemImprovedTotems	Bonus to Totem Life
DescNovaShotDex	(Adds an Additional Nova every 10 Levels)
DescNovas	 novas
DescDeadly	Chance of Deadly Strike: 
DescLionDS	Deadly Strike per Level
DescStarz	+1 Extra Target per 5 Levels
SkillnameBlackArrows	Black Arrows
SkillsdBlackArrows	\white;passive - imbues your bow attacks with vengeful energy
SkillnameElfinArrows	Elfin Arrows
SkillsdElfinArrows	\white;passive - enables your arrows to do more damage and deal deadly strikes
DescDmgVsDemons	Damage vs. Demons: 
DescBlackArrows	25% Open Wounds
SkillnameTaintedBlades	Tainted Blades
SkillsdTaintedBlades	\white;passive - enables your rampagors to deal poison damage
DescTaintedSyn	Adds Poison Damage per Level
SkillnameSilverstreak	Silver Dart
SkillsdSilverstreak	\red;requires a crossbow\white;\nfires a short ranged bolt that shatters on impact with an enemy
DescShatterStreak	 bolts on impact
DescRangeComp	Initial Missile Range: 
ttt	\red;PERMANENT EFFECT\n\grey;(Necromancer Only)\n\dgreen;Concoction of Necromancy
PotNecDesc	Maximum Minions = 1 of each type\nMinion Life: +100%\nMinion Damage: +500%
DescConcoction	Concoction of Necromancy
ModitemSorcieString	Sorceress Morph
ModitemDarklingsCB	Crushing Blow to Darklings
ModitemCotsWhenPact	Bonus to Blood Elemental Damage if Summoned during Pact of Blood
ModitemReactor	(Based on Faster Run/Walk)
ModitemSlowerPots	Reduced Healing Rate from Potions
ModitemMinionAttack	Bonus to Summoned Minion Attack Rating
Aes Dana	Aes Dana
Aether	Aether
Afrit	Afrit
Aglibol	Aglibol
Akhenaten	Akhenaten
Anarchy	Anarchy
Apsu	Apsu
Araboth	Araboth
Arbiter	Arbiter
Ball	Ball
Bandit	Bandit
Blot	Blot
Colliding Worlds	Colliding Worlds
Coming Storm	Coming Storm
Corsair	Corsair
Craton	Craton
Crucible	Crucible
Curandera	Curandera
Dharmachakra	Dharmachakra
Djinn	Djinn
Dragonfly	Dragonfly
Elverfolk	Elverfolk
Enmerkar	Enmerkar
Ensi	Ensi
Eulenspiegel	Eulenspiegel
Evanescence	Evanescence
Galdr	Galdr
Ginfaxi	Ginfaxi
Grove	Grove
Hand of Fatima	Hand of Fatima
Heathen	Heathen
Khan	Khan
King of Kings	King of Kings
Koan	Koan
Kronos	Kronos
Lammasu	Lammasu
Lily	Lily
Locust	Locust
Lynx	Lynx
Magnet	Magnet
Malakbel	Malakbel
Mass	Mass
Mold	Mold
Morthwyrtha	Morthwyrtha
Nasrudin	Nasrudin
Ngozi	Ngozi
Noise	Noise
Ocean	Ocean
Oracle	Oracle
Peak	Peak
Pele	Pele
Purgatory	Purgatory
Queen	Queen
Red Dwarf	Red Dwarf
Roc	Roc
Rusalka	Rusalka
Sabertooth	Sabertooth
Scorched Earth	Scorched Earth
Sewer	Sewer
Shaitan	Shaitan
Slyph	Slyph
Static	Static
Steam	Steam
Templar	Templar
Thorn	Thorn
Unicorn	Unicorn
Unrest	Unrest
Vanity	Vanity
Vendetta	Vendetta
Vexation	Vexation
Vice	Vice
Vixen	Vixen
Zikkorath	Zikkorath
Zodiac	Zodiac
Zohar	Zohar
DescAcidIAS	Acid Trance Aura increases Attack Rate: 
DescAcidFRW	Acid Trance Aura increases Velocity: 
DescItsNotRocketSciGuys	(Damage per Second Remains Constant)
DescMonsterFlee	Hit Causes Monster to Flee: 
DescBlackDmg	Bow Damage: 
DescBlackAR	Bow Attack Rating: 
DescBlackDeadly	Bow Deadly Strike: 
DescDmgPLvl	Damage per Level
DescDmgDemPLvl	Damage vs. Demons per Level
DescMaxLvlSyn	+1 Maximum Skill Level per 2 Levels
SksynSelf	%s Receives Self-Synergies From:
DescSelf	Hard skill points
DescACIsSpecial	\n\dgreen;you, not just hit you, and also slows ranged monsters\nunlike the item modifier, this slows monsters that attack
DescAthuIAS	All Weapons Attack Rate: 
DescElfinPB	10% Crushing Blow
DescShotsFirad	Lazorbeams: 
DescMaxSlayers	Fires 10 Shots
DescThisIsEither	\blue;requires points into a holy or unholy skill
DescRanged	Missile Range: 
DescVanqDur	+0.2 Seconds per Level
DescManaBene	\yellow;can be cast on other units\n\grey;(When you Use a Mana Potion)
DescShamansSyn	+1 Extra Ancient Spirit per Level
DescGhostsSyn	+2 Extra Minions per Level
DescAcidTranceIAS	Acid Trance Aura Increases Attack and Movement Speed: 
DescAbbrShaman	\nShaman's Path: Adds Area Effect: +2 Yards per level
DescItsASelfSynGuysItWontBite	\n\dgreen;to using items with +skill levels to raise its skill level\nthis skill benefits from putting hard points into it, as opposed
DescBeneGulp	\yellow;can be cast on other units\n\grey;(When you Use a Healing Potion)
DescBloodySelf	Damage per Level when using a Healing Potion
ModitemStrBL	(Based on Blessed Life Skill Level)
Nahemah	Nahemah
Shamash	Shamash
Black Mamba	Black Mamba
Rahab	Rahab
Santa Compana	Santa Compana
Oriflamme	Oriflamme
Manta	Manta
Lohengrin	Lohengrin
Vesta	Vesta
Lahmu	Lahmu
Constantine	Constantine
Longinus	Longinus
Hibagon	Hibagon
Wintermute	Wintermute
Ahriman	Ahriman
Orisha	Orisha
Drekavac	Drekavac
SkillnameEyeForAnEye	Eye for an Eye
SkilldescEyeForAnEye	\red;requires a shield\white;\nor weakening bonus effect on both you and your target\nshield bash that inflicts damage, and has a strengthening
DescHolySynSOF	reduces Skill Timer (Alignment: Holy)
DeescUnholySynSOF	adds Enhanced Damage (Alignment: Unholy)
SkillnameFaithSaves	Shield of Faith
SkillsdFaithSaves	\purple;Unholy: does more damage, slowly regenerates your life and has no timer\n\orange;Holy: stuns, can be followed up with Retaliate or Retribute, has a skill timer\n\white;this skill has a different effect depending on alignment:\n\n\red;requires a shield\white;\ndeadly holy shield bash that knocks back the target
SkillanFaithSaves	Faith's Shield
ToShields	\nTo Shield of Faith Spell:
DescTimerLossHoly	 seconds (Alignment: Holy)
DescDmgUnholy	 percent (Alignment: Unholy)
DescTimerInitHoly	Skill Timer Reduced by 
DescGainsSlowthorns	Slow Attacker per Level
DescSoIsBane	\n\dgreen;unlike the item modifier, this also slows ranged monsters
r34	\purple;Sha Rune
r35	\purple;Lah Rune
r36	\purple;Kur Rune
r37	\purple;Ix Rune
r38	\purple;Thur Rune
r39	\purple;Nas Rune
r40	\purple;Ath Rune
r41	\purple;Kra Rune
r42	\purple;Vith Rune
r43	\purple;No Rune
r44	\purple;Yul Rune
r45	\purple;Thai Rune
r46	\purple;Rha Rune
r47	\purple;Xar Rune
ModitemHPManaP	Increase Maximum Life and Mana
Erawan	Erawan
Atlantis	Atlantis
Sulfur	Sulfur
Semhazai	Semhazai
Sphinx	Sphinx
Ley	Ley
Atlas	Atlas
Megalith	Megalith
Nephilim	Nephilim
Hook	Hook
Wish	Wish
Apocalypse	Apocalypse
Gehenna	Gehenna
Victory	Victory
Triune	Triune
Gabriel	Gabriel
Durga	Durga
Viper	Viper
Geyser	Geyser
Ladon	Ladon
Erilaz	Erilaz
Starvation	Starvation
Typhaon	Typhaon
Flood	Flood
Burlesque	Burlesque
Storm	Storm
Harsith	Harsith
Anger	Anger
Svantevit	Svantevit
Cyclops	Cyclops
Tartarus	Tartarus
Myriad	Myriad
Naiad	Naiad
Aegina	Aegina
Seed of Conflict	Seed of Conflict
Worm	Wyrm
Salus	Salus
Acid	Acid
Asclepion	Asclepion
Python	Python
Hail2	Hail
Sankara	Sankara
Brahman	Brahman
Rattler	Rattler
Cleopatra	Cleopatra
Virus	Virus
Crescendo	Crescendo
Fugue	Fugue
Mouse Trap	Mouse Trap
DescTremorHP	 percent of Target Life
DescKIEffect	(Exception: Killer Instinct: 
DescPctBr	 percent)
SkillnameMooooo	Golden Calf
SkillsdMooooo	\white;summons a golden calf that forces enemies to attack it
SkillanMooooo	Moooooo!
DescTeleportStruck	\n\dgreen;the golden calf may teleport randomly when struck
SkillnameRathmaRulez	Rathma's Chosen
SkillsdRathmaRulez	\white;turns target minion into a manifestation of the god Rathma
SkillanRathmaRulez	Rathma's Chosen
DescRathmaFC	Enchanted Minion deals Magic Damage: 
DescRathmaHP	Enchanted Minion Maximum Life: 
DescRathmaImmun	Enchanted Minion is Invulnerable
DescRathmasCrushEm	Enchanted Minion deals Crushing Blows: 
GoldenCalf	Golden Calf
DescSlowACSyn	Slows Target per Level
DescAllKingsT	Party Members: To all Attributes: 
ModitemHMCbonus	Magic Find Bonus
ModitemBOD	(Based on Difficulty Setting)
SkillnameZomgVolcano	Pyroclastic Flow
SkillsdZomgVolcano	\white;summons a fiery wave of brimstone that burns everything nearby
SkillanZomgVolcano	Pyro Flow
PriestessOfKarcheus	Priestess of Karcheus
PriestessOfHefaetrus	Priestess of Hefaetrus
PriestessOfZerae	Priestess of Zerae
TehSkovos	Skovos, Priestess of Karcheus
TehPhilios	Philios, Priestess of Hefaetrus
TehLycander	Lycander, Priestess of Zerae
Amazonite	Amazon Warrior
KarcheusHimself	\gold;Avatar of Karcheus
mon_brrrrrrrrr	Summoned by a Priestess of Karcheus
FireBelchingThingy	Volcanic Shrine
x1x	Sunstone of Fire
x2x	Sunstone of Ice
x3x	Sunstone of Thunder
SunstoneOfFire	Sunstone of Fire
SunstoneOfIce	Sunstone of Ice
SunstoneOfThunder	Sunstone of Thunder
x4x	Sunstone of the Gods
SunstoneOfTheGods	Sunstone of the Gods
DescElemTotemSyn	Elemental Damage per Level
DescExtraMslBuck	+1 Extra Missile per Level
SkillnameBuck	Buckshot
SkillsdBuck	\red;requires a bow or crossbow\white;\nblasts out a short ranged spread of shrapnel in front of you
Wingow	Stained Glass Window
SkillanDSeed	Demon Seed
DescMaxTotems2	 to maximum totems (Passive)
MakesOneBody	Number of Corpses: 
DescMoreBodies	 per cast
DescMoreCorpsesSyn	+1 Extra Corpse Spawned per 5 Levels
AmazoniteNinja	Amazon Tracker
mon_superamazon	Respawns on Death! Invisibility
mon_pewpewpew	Omg Lazorgunz!
mon_glavewurm	Blade Attack Bounces between Targets
mon_neonz	Slowing Hit
Robotnik	Robotnik
Harpylisk	Harpylisk
NeonFiend	Neon Fiend
x5x	Hax!
DescExtraPassSyn	+1 Extra Totem per 2 Levels (Passive)
SkillnameBladeQ	Queen of Blades
SkillsdBladeQ	\white;when active, periodically launches bouncing blades at nearby foes
SkillanBladeQ	Queen of B.
