String Index	Text	Name
A1Q1AfterInitKashya	87\nあの洞窟の魔物には、腕利きの弓兵が\n何人もやられた。あんたの手に負える\nかな？\n	87\nThe demons in that cave have claimed \nmany of my finest archers. I wonder \nhow you will fare!\n
A1Q1AfterInitCharsiMain	95\n魔物は洞窟を拠点にして村を荒らして\nるのよ。外を歩くなら気をつけてね。\n	95\nThe beasts from the cave have begun to \nroam throughout the countryside. \nYou'd better be careful out there.\n
A1Q1AfterInitCharsiAlt	81\n立派な戦士みたいね。頑張ってね。\n	95\nYou seem like a noble warrior. I hope \nyou can help us.\n
A1Q1AfterInitGheed	62\nあんたぁ勇敢だねぇ！　あの穴に入る\nなんて、病気持ちの商売女に突っ込む\nよりおっかないぜ！\n	67\nYou're a brave soul! I'd sooner thrust \nmy sacred scepter into the foulest, \ncarbuncular trull than set one boot \ninto that cave.\n
A1Q1AfterInitWarriv	134\nあの洞穴を探る者は死に出会う。\n	122\nOne who seeks that cave, seeks death.\n
A1Q1EarlyReturnAkara	85\n洞窟の魔物を残らず倒すまで、あなた\nの務めは終わりません。\n	85\nYour task is not complete until you have \nkilled all the demons in that cave.\n
A1Q1EarlyReturnKashya	108\n信用されたいなら、しっかりやりな。\n	111\nYou'd better come through on this. Your \nreputation depends on it.\n
A1Q1EarlyReturnCharsi	148\nまだ洞窟は終わらない？　何かいるの？\n\n	148\nYou haven't cleared the cave, yet? Do \nyou need anything?\n
A1Q1EarlyReturnGheed	73\nまだ穴掃除は終わんないんだろ？　も\nっといい武器を買わないか？\n	73\nDemons still befouling that cave, huh? I \nthink you might need a new weapon.\n
A1Q1EarlyReturnWarriv	120\nためらう心に道理あり。\n	124\nOne who hesitates... does so with good \nreason.\n
A1Q1SuccessfulAkara	65\n邪悪の巣窟を滅ぼしたのですね。やっ\nと信頼できる人を見つけることができ\nました。\n \nお礼に、お望みのスキルを授けましょ\nう。\n	65\nYou have cleansed the Den of Evil. \nYou've earned my trust and may yet \nrestore my faith in humanity.\n \nYour reward is training in the skill of \nyour choice.\n
A1Q1SuccessfulKashya	62\nあんたが生き残るとは思わなかったな。\nアカラに会えば、ほうびがもらえるよ。\n \n	74\nHmm. I'm surprised you survived that \ntest, outlander. Go see Akara. She may \nreward you.\n
A1Q1SuccessfulCharsi	94\n本当に勇敢で強いのね。アカラが心配\nしてたのに。\n	94\nYou are truly brave and skillful...  Akara \nwas worried about you.\n
A1Q1SuccessfulGheed	78\nいい魔物は死んだ魔物だけさ。\n \nところで洞窟で、何か売れそうな物は\n見つけたかい？\n	87\nThe only good demon is a dead one, I \nsay.\n \nBy the way, did you happen to find \nanything in that cave you'd like to sell?\n
A1Q1SuccessfulWarriv	117\n生ある限り、全てが試練だ。\n	120\n...That which does not kill you makes \nyou stronger.\n
A1Q2InitKashya	42\n偵察隊から恐ろしい報告を聞いた。修\n道院の墓地が荒らされてるんだ！\n \nアンダリエルは命を奪うだけじゃ足り\nないらしい。ウチの士官で、トリスト\nラムの街でディアブロと闘ったブラッ\nド・レイヴンも、死から蘇って敵にな\nった。\n \n彼女は修道院の墓地を掘り返して、仲\n間の死体をゾンビに変えてる。\n \nそんな冒涜は許せない。頼むからブラ\nッド・レイヴンを倒してくれ！\n	56\nMy Rogue scouts have just reported an \nabomination in the Monastery \ngraveyard!\n \nApparently, Andariel is not content to \ntake only our living. Blood Raven, one \nof our finest captains in the battle \nagainst Diablo at Tristram, was also \none of the first to be corrupted by \nAndariel.\n \nNow, you'll find her in the Monastery \ngraveyard raising our dead as \nzombies!\n \nWe cannot abide this defilement! If you \nare truly our ally, you will help us \ndestroy her.\n
A1Q2AfterInitKashya	75\nブラッド・レイヴンは生前も勇敢だっ\nたけど、死んでますます強くなったよ\nうだよ。\n	80\nDeath has done nothing to weaken \nBlood Raven's combat skills. If \nanything, she's more deadly than ever.\n
A1Q2AfterInitCharsi	99\nブラッド・レイヴンは、トリストラム\nでディアブロと闘った部隊の隊長だっ\nたのよ。\n	99\nBlood Raven was the leader of a Rogue \nband that once fought Diablo at \nTristram.\n
A1Q2AfterInitGheed	94\n生き返った死体の話はしたくない。返\n品お断りの主義に反するんでね。\n	94\nI'm sorry... The undead are bad for \ntrade. I have a strict no-return policy.\n
A1Q2AfterInitAkara	43\nブラッド・レイヴンはトリストラムの\nカタコンベで勇敢に戦いましたが、そ\nの後変わってしまいました。魔神の影\n響を伝染させたのも彼女のようです。\n	51\nBlood Raven fought valiantly against \nDiablo in the catacombs beneath \nTristram... She was never quite the \nsame afterwards. It is now obvious she \nbrought an evil influence back with her.\n
A1Q2AfterInitWarriv	140\nふうむ...\n \n死者をどうして殺せようか？\n	140\nHmmm...\n \nHow can one kill what is already dead?\n
A1Q2EarlyReturnKashya	99\nグズグズしてる間に、ブラッド・レイ\nヴンのゾンビ軍はどんどん増えるよ！\n	99\nEach moment you delay adds another \nundead Sister to Blood Raven's army.\n
A1Q2EarlyReturnAkara	65\nブラッド・レイヴンを倒せなければ、\n教団はおしまいです。\n	70\nIf you fail to destroy Blood Raven, I fear \nthat our Order will perish forever.\n
A1Q2EarlyReturnCharsi	65\n直接の攻撃を受ける前から、アカラは\n異変を感じてたみたい。ブラッド・レ\nイヴンがトリストラムの地下で敵の魔\n力を受けていたのね。\n \nそのとき動いておけば...\n	68\nAkara felt something was wrong even \nbefore Andariel descended upon us. \nShe feared that Blood Raven had \nstumbled upon some evil force beneath \nTristram.\n \nI wish we had acted then...\n
A1Q2EarlyReturnGheed	73\nメルラって女もゾンビになったのかな？\nあいつにゃ色々と噂があるんだが。\n \n	77\nI wonder if that old gossip, Melra, is \namong the undead? Oh, she had dirt on \neverybody.\n
A1Q2EarlyReturnWarriv	83\n死者が蘇り生者を襲う、その恐怖は想\n像を絶する。\n	86\nWhen the dead return to prey upon the \nliving, it is a terror beyond \nunderstanding.\n
A1Q2SuccessfulKashya	45\nホントにブラッド・レイヴンを倒せた\nんだね！\n \n元は私の親友だったけど、これで安ら\nかに眠れるよう祈るよ。\n \n今後はあんたを信用するわ。協力も惜\nしまない。部下の精鋭をつけてあげる。\n \n	55\nI can hardly believe that you've defeated \nBlood Raven!\n \nThough she was once my closest friend, \nI pray that her tortured spirit remains \nbanished forever.\n \nYou have earned my respect, stranger... \nand the allegiance of the Rogues. I \nhave placed several of my best \nwarriors at your disposal.\n
A1Q2SuccessfulAkara	122\nアンダリエルに、この報いを受けさせ\nなければ！\n	122\nAndariel must be made to pay for her \nsacrilege!\n
A1Q2SuccessfulCharsi	73\nカシャがブラッド・レイヴンを倒して\nくれたお礼をしたいって。あたしも感\n謝するわ。元は仲間だった人だけどね。\n \n	77\nKashya wishes to reward you for your \ndefeat of Blood Raven. I thank you, \ntoo, even though Blood Raven was once \nmy friend.\n
A1Q2SuccessfulGheed	148\nここの娘は最初のうちは素っ気ないん\nだ。\n	148\nSome of those gals weren't so nice the \nfirst time around.\n
A1Q2SuccessfulWarriv	104\n見事なものだな。その努力が報われる\nことを祈る。\n	104\nYou've done well, stranger. I hope all \nyour efforts are worth it.\n
A1Q4InitAkara	42\nただ武力のみで魔神と戦っても、勝利\nは望めません。\n \n古代の英知を究めたホラドリムの賢者\nが、今もただ一人だけ残っています。\n名はデッカード・ケイン。\n \nトリストラムに旅して彼を捜すのです。\n \n	50\nIt is clear that we are facing an Evil \ndifficult to comprehend, let alone \ncombat.\n \nThere is only one Horadrim sage, \nschooled in the most arcane history \nand lore, who could advise us... His \nname is Deckard Cain.\n \nYou must go to Tristram and find him, \nmy friend. I pray that he still lives.\n
A1Q4AfterInitScrollKashya	90\nイニファスの樹皮に秘密のルーン文字\nが隠されてる。\n \nアカラが翻訳してくれるよ。\n	90\nThe bark of Inifuss holds mystical \nrunes.\n \nAkara can translate them... into our \nrevenge!\n
A1Q4AfterInitScrollAkara	36\nトリストラムは遠く、歩いて着く頃に\nはケインの命がありません。一瞬でか\nの地に行ける魔法の門をお使いなさい。\n \n \nケルンの輪の中に立ち、一定の順序で\n石に触れれば、その門が働きます。順\n序は、イニファスの樹の皮にルーン文\n字で書かれています。\n \n聖なるイニファスの樹を見つけ、皮を\n持ち帰るのです。私が翻訳してあげま\nしょう。\n	42\nTristram is too far to journey by foot...  \nCain would likely be dead, when you \narrived. However, there is a magical \nportal that will take you there \ninstantly.\n \nTo open it, one must stand within the \ncircle of Cairn Stones and touch them \nin a certain order. The proper order \ncan be found in the runes written on \nthe bark of the Tree of Inifuss.\n \nYou must find the sacred Tree of Inifuss \nand bring back its bark. I will translate \nthe runes to unlock the Stones' mystic \npattern.\n
