String Index	Text
FindingSummonerDru	こんな場所に住めば、誰でもおかしくなる
CompletingSummonerAss	ホラゾンの偽者は倒したわよ
CompletingSummonerDru	やれやれ、やっとまともな場所に帰れる
FindingdecoyTombAss	ホラドリムの刻印があるわね
FindingdecoyTombDru	ホラドリムの刻印か。意味ありげだな
FindingTrueTombAss	タル・ラシャはきっとここね
FindingTrueTombDru	ここがタル・ラシャの墓か
CompletingTombAss	魔王め、地獄の果てまで追ってやる！
CompletingTombDru	ディアブロ... 必ず見つけるぞ！
FindingLamEsenAss	黒き書... 暗黒の知識にはお似合いね
FindingLamEsenDru	古代の書物か。役に立ちそうだ
CompletingLamEsenAss	本の値打ちは表紙ではわからない、か
CompletingLamEsenAss	それにしても、変な本が好きなのね
CompletingLamEsenDru	よく読んで研究してもらわんとな
FindingBeneathCityAss	忘れられた塔も臭かったけど、ここには負けるわ
FindingBeneathCityDru	ラット・ゴーレインの下水よりひどいな
FindingDrainLeverAss	このレバーを引くみたいね
FindingDrainLeverDru	これが排水レバーか
CompletingBeneathCityAss	宝物の掃除なら、楽なものだわ
CompletingBeneathCityDru	汚物の山から、財宝が出たか
CompletingBladeAss	素敵な短剣ね！　しばらく借りられないかしら？
CompletingBladeDru	オーマスなら、この変わった剣のことをよく知っていそうだ
FindingJadeFigAss	翡翠の像ねえ。何に使えるかしら？
FindingJadeFigDru	翡翠か... 売れば値打ちは出そうだが
FindingTempleAss	嫌な場所だわ
FindingTempleDru	ここは悪の巣だ
CompletingTempleAss	これで暗黒の魔力も消えるわ
CompletingTempleDru	ようやく、少しは希望が持てそうだ
FindingGuardianTowerAss	メフィスト、覚悟しなさい
FindingGuardianTowerDru	何だ、この気持ちは？... 憎悪か？
CompletingGuardianTowerAss	憎悪の王もかたなしね
CompletingGuardianTowerAss	憎悪とは魂を蝕む害毒だな
FreezingIzualAma	さようなら、イズアル
FreezingIzualAss	せいぜい罪を償うのね
FreezingIzualDru	同情はせん。当然の報いだ
KillingdDiabloSor	地獄の恐怖もこれまでよ！
KillingdDiabloBar	ディアブロ、永遠の責め苦を楽しむがいい！
KillingdDiabloNec	さらばだ、魔王どの
KillingdDiabloPal	これで魔王の支配も終わりを告げよう！
KillingdDiabloAms	恐怖の時代は終わったね
KillingdDiabloAss	勇者の過ちをやっと正せた... 
KillingdDiabloDru	かくて恐怖はついえたり、か
LeavingTownAct5Sor	私の術で、包囲を破ってみせる！
LeavingTownAct5Bar	さあ、故郷の大掃除だ！
LeavingTownAct5Nec	こんな包囲軍で、私を止められるものか
LeavingTownAct5Pal	バールめ、覚悟せよ！
LeavingTownAct5Ams	すぐに包囲を解かせてみせる！
LeavingTownAct5Ass	バール、暴虐の報いは死よ
LeavingTownAct5Dru	バール、首を洗って待っていろ！
CompletingStopSiegeSor	これでハロガスは安心だわ
CompletingStopSiegeBar	これで包囲は破った
CompletingStopSiegeNec	ふん、手間を取らせやがって
CompletingStopSiegePal	我、ハロガスを防衛せり！
CompletingStopSiegeAms	おやおや、これで終わり？
CompletingStopSiegeAss	シェンク、あなたの任務は終わりよ
CompletingStopSiegeDru	これで投石機はもう使えまい
RescueQual-KehkAct5Sor	こっちへ！
RescueQual-KehkAct5Bar	こっちへ！
RescueQual-KehkAct5Nec	こっちへ！
RescueQual-KehkAct5Pal	こっちへ！
RescueQual-KehkAct5Ams	こっちへ！
RescueQual-KehkAct5Ass	こっちへ！
RescueQual-KehkAct5Dru	こっちへ！
EnteringNihlathakAct5Sor	これは... トラップ？
EnteringNihlathakAct5Bar	腰抜けの隠れ家だな
EnteringNihlathakAct5Nec	なつかしい死の匂いだ
EnteringNihlathakAct5Pal	これは... 何という場所だ！
EnteringNihlathakAct5Ams	ニーラサックの住みかだね
EnteringNihlathakAct5Ass	やっぱり、ひどい所だわ
EnteringNihlathakAct5Dru	ニーラサック、逃がさんぞ
CompletingNihlathakAct5Sor	そんな魔力で、勝てると思った？
CompletingNihlathakAct5Bar	裏切り者にはお似合いの最期だ
CompletingNihlathakAct5Nec	弱さとは哀れなものだな
CompletingNihlathakAct5Pal	ニーラサック、なにゆえこのような事を？
CompletingNihlathakAct5Ams	バールとつるむとは、血迷ったね
CompletingNihlathakAct5Ass	堕落した魔道師はみんな同じ... 力に目がくらんだのね
CompletingNihlathakAct5Dru	裏切り者め、いい気味だ
EnteringTopMountAct5Sor	これが伝説の、古き民の土地？
EnteringTopMountAct5Bar	アリート山の守り手たちの地か
EnteringTopMountAct5Nec	ここが古き民の住まい... 
EnteringTopMountAct5Pal	ここがバーバリアンの聖地... 
EnteringTopMountAct5Ams	これが伝説の、古き民の土地？
EnteringTopMountAct5Ass	私の腕を見せてあげる
EnteringTopMountAct5Dru	ついに、アリートの頂に来たか
EnteringWorldstoneAct5Sor	感じるわ、ワールドストーンの力を
EnteringWorldstoneAct5Bar	古き民の広場か... すごいものだ
EnteringWorldstoneAct5Nec	古き民は、これを守っているわけか
EnteringWorldstoneAct5Pal	これが光輝の秘宝、ワールドストーン！
EnteringWorldstoneAct5Ams	ワールドストーンだね！
EnteringWorldstoneAct5Ass	ワールドストーン、物凄い力だわ！
EnteringWorldstoneAct5Dru	伝説のワールドストーン、自然界の護りだ
CompletingDefeatBaalAct5Sor	これで三魔王はすべて滅びたわ
CompletingDefeatBaalAct5Bar	これで魔王は残らず滅んだ 
CompletingDefeatBaalAct5Nec	バール、私を甘く見たな
CompletingDefeatBaalAct5Pal	魔神め、二度と地上に来させぬ！
CompletingDefeatBaalAct5Ams	これで役目は終わったわ
CompletingDefeatBaalAct5Ass	悪の兄弟もこれでおしまいね
CompletingDefeatBaalAct5Dru	バール、虚無の地で兄弟に会うんだな
Skillname222	レイヴン
Skillsd222	レイヴン(鴉)を召喚
Skillld222	敵の眼をえぐらせる\nレイヴン(鴉)を召喚し、
Skillan222	レイヴン
Skillname223	ポイズン・クリーパー
Skillsd223	有毒植物を召喚
Skillld223	触れた敵を汚染させる\n有毒植物を召喚し
Skillan223	Ｐ・クリーパー
Skillname223	ウィアウルフ
Skillsd223	ウィアウルフ(人狼)に変身
Skillld223	ウィアウルフ(人狼)に変身
Skillan223	ウィアウルフ
Skillname225	ライカントロピー
Skillsd225	パッシヴ - 変身能力が上達
Skillld225	持続時間とライフが上昇\nパッシヴ - ウィアウルフ、ウィアベア形態の
Skillan225	ライカントロピー
Skillname226	ファイアストーム
Skillsd226	炎の嵐を起こす
Skillld226	荒れ狂う炎の嵐を敵にたたきつける
Skillan226	ファイアストーム
Skillname227	オーク・セイジ
Skillsd227	オークの木の精霊（スピリット）を召喚
Skillld227	自分とパーティのライフを上昇させる\n神木の精霊(スピリット・ペット)を召喚し
Skillan227	オーク・セイジ
Skillname228	サモン・スピリット・ウルフ
Skillsd228	狼を召喚
Skillld228	味方として戦わせる\nテレポート能力を持った狼を召喚し
Skillan228	サモン・Ｓウルフ
Skillname229	ウィアベア
Skillsd229	ウィアベア(熊男)に変身
Skillld229	ウィアベア(熊男)に変身
Skillan229	ウィアベア
Skillname230	モルテン・ボールダー
Skillsd230	焼けつく石を発射
Skillld230	敵を跳ね飛ばす\n燃える溶岩の塊を発射し
Skillan230	Ｍ・ボールダー
Skillname231	アークティック・ブラスト
Skillsd231	凍てつく極地の風
Skillld231	敵に凍傷を負わせる\n超低温の風を吹き付け
Skillan231	Ａ・ブラスト
Skillname232	キャリオン・ヴァイン
Skillsd232	死体を食べる植物を召喚
Skillld232	術者にライフを送る\n召喚した植物が敵の死体を食べ
Skillan232	Ｃ・ヴァイン
Skillname233	フェラル・レイジ
Skillsd233	ライフを盗む攻撃 - ウィアウルフ形態時
Skillld233	吸収量が上昇\n攻撃が連続して成功すると\n野性の怒りに燃えて敵のライフを盗む\nウィアウルフ形態時、
Skillan233	フェラル・レイジ
Skillname234	モール
Skillsd234	敵を粉砕する - ウィアベア形態時
Skillld234	追加ダメージが上昇\n攻撃が連続して成功すると\n激しい打撃で敵を粉砕\nウィアベア形態時、
Skillan234	モール
Skillname235	フィシュア
Skillsd235	地割れを起こし敵を焼く
Skillld235	敵を焼き尽くす\n溶岩の地割れを開いて
Skillan235	フィシュア
Skillname236	サイクロン・アーマー
Skillsd236	自然や魔法の攻撃を防ぐ
Skillld236	ダメージを防ぐ\n火炎、冷気、稲妻の
Skillan236	サイクロン・Ａ
Skillname237	ハート・オヴ・ウルヴァリン
Skillsd237	獰猛な野獣の精霊を召喚
Skillld237	与えるダメージを上昇させる\n味方パーティの攻撃値と\n野獣の精霊(スピリット・ペット)を召喚して
Skillan237	H・ウルヴァリン
Skillname238	サモン・ダイア・ウルフ
Skillsd238	荒れ狂う狼を召喚
Skillld238	この狼は敵の死体を食べて強くなる\n荒れ狂う狼を召喚
Skillan238	サモン・Ｄウルフ
Skillname239	レイビーズ
Skillsd239	敵を咬んで、病気にする - ウィアウルフ形態時
Skillld239	他の敵にも蔓延させる\n敵を咬んで疫病に感染させ\nウィアウルフ形態時、
Skillan239	レイビーズ
Skillname240	ファイア・クローズ
Skillsd240	炎を帯びた粉砕攻撃
Skillld240	敵を粉砕する\n炎を帯びた爪の攻撃で\nウィアウルフまたはウィアベア形態時、
Skillan240	ファイアクローズ
Skillname241	ツイスター
Skillsd241	小さな旋風を発生させる
Skillld241	敵に切り込む道をつける\n小さな旋風を放ち
Skillan241	ツイスター
Skillname242	ソーラー・クリーパー
Skillsd242	死体を食べる植物を召喚
Skillld242	術者にマナを送る\n召喚した植物が敵の死体を食べ
Skillan242	Ｓ・クリーパー
Skillname243	ハンガー
Skillsd243	敵を咬んでライフとマナを盗む
Skillld243	ライフとマナを奪う\n敵を咬んで\nウィアウルフまたはウィアベア形態時、
Skillan243	ハンガー
Skillname244	ショック・ウェイヴ
Skillsd244	衝撃波を放つ - ウィアベア形態時
Skillld244	付近の敵をスタンさせる\n地面を踏んで衝撃波を放ち\nウィアベア形態時、
Skillan244	ショックウェイヴ
Skillname245	ヴォルケイノ
Skillsd245	火山を作る
Skillld245	敵の軍勢を焼き尽くす\n凄まじい火山を召喚し
Skillan245	ヴォルケイノ
Skillname246	トーネイド
Skillsd246	竜巻を作り出す
Skillld246	敵を吹き飛ばす\n石つぶてを巻き込んだ竜巻で
Skillan246	トーネイド
Skillname247	スピリット・オブ・バーブズ
Skillsd247	ダメージを返す棘の精霊
Skillld247	敵に返させる\n味方パーティが受けたダメージを\n棘の精霊（スピリット・ペット）を召喚し
Skillan247	スピリットバーブ
Skillname248	サモン・グリズリー
Skillsd248	グリズリー(ハイイログマ)を召喚
Skillld248	獰猛なグリズリー(ハイイログマ)を召喚
Skillan248	サモングリズリー
Skillname249	フューリー
Skillsd249	複数回攻撃 - ウィアウルフ形態時
Skillld249	同じ敵を複数回でも攻撃可能\n複数の敵にでも、\nウィアウルフ形態時、複数回攻撃
Skillan249	フューリー
Skillname250	アーマゲドン
Skillsd250	敵の頭上に炎の雨を降らせる
Skillld250	付近の敵を焼き尽くす\n炎の雨を降らせて
Skillan250	アーマゲドン
Skillname251	ハリケーン
Skillsd251	吹きすさぶ嵐を呼ぶ
Skillld251	敵全体に大打撃を与える\n石つぶてを巻き込んだ嵐を呼び、
Skillan251	ハリケーン
Skillname252	ファイア・ブラスト
Skillsd252	火炎弾を投げる
Skillld252	火炎弾を投げて敵を粉砕する
Skillan252	ファイア・ブラスト
Skillname253	クロー・マスタリー
Skillsd253	パッシヴ - クロー級武器の能力が上昇
Skillld253	スキルが上達\nパッシヴ - クロー級武器使用時の
Skillan253	クロー・マスタリー
Skillname254	サイキック・ハンマー
Skillsd254	精神衝撃波で敵を打ちのめす
Skillld254	敵を打ちのめし跳ね飛ばす\n精神衝撃波を放ち\n意志の力を使って
Skillan254	サイキック・Ｈ
Skillname255	タイガー・ストライク
Skillsd255	フィニッシュ攻撃のダメージが上昇\n\nチャージアップ・スキル
Skillld255	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nフィニッシュ攻撃に追加ダメージ\n攻撃が連続して命中すると\n\nチャージアップ・スキル
Skillan255	タイガー・Ｓ
Skillname256	ドラゴン・タロン
Skillsd256	敵にキックを放つ\n\nフィニッシュ攻撃
Skillld256	キックにはチャージボーナス適用\n敵にキックを放ち跳ね飛ばす\n\nフィニッシュ攻撃
Skillan256	ドラゴン・タロン
Skillname257	ショック・ウェブ
Skillsd257	稲妻の網を投げる
Skillld257	敵を感電させる\n稲妻の網を投げて
Skillan257	ショック・ウェブ
Skillname258	ブレイド・センチネル
Skillsd258	回転する刃を設置
Skillld258	回転する刃を、目標点と自分の間で巡回させる
Skillan258	ブレイド・Ｓ
Skillname259	バースト・オヴ・スピード
Skillsd259	攻撃と移動の速度が上昇
Skillld259	しばらくの間だけ上昇する\n攻撃と移動の速度が
Skillan259	Ｂ・Ｏ・スピード
Skillname260	フィスツ・オヴ・ファイア
Skillsd260	フィニッシュ攻撃に火炎ダメージを追加\n\nチャージアップ・スキル
Skillld260	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nクロー級武器の場合のみ有効\nフィニッシュ攻撃に火炎ダメージを追加\n攻撃が連続して命中すると\n\nチャージアップ・スキル
Skillan260	ファイアフィスツ
Skillname261	ドラゴン・クロー
Skillsd261	両手のクロー攻撃\n\nフィニッシュ攻撃
Skillld261	チャージアップ・ボーナスが適用される\n両方のクロー級武器に\n両手のクロー級武器で敵を切り刻む\n\nフィニッシュ攻撃
Skillan261	ドラゴン・クロー
Skillname262	チャージド・ボルト・セントリー
Skillsd262	チャージド・ボルトを放つトラップ
Skillld262	チャージド・ボルトを放つトラップ\n近くを通った敵に
Skillan262	ＣＢセントリー
Skillname263	ウェイク・オヴ・ファイア
Skillsd263	炎の航跡を残すトラップ
Skillld263	炎の航跡を残すトラップ
Skillan263	ウェイク・オヴＦ
Skillname264	ウェポン・ブロック
Skillsd264	ブロックの可能性が生まれる\nパッシヴ - 二つのクロー級武器を装備した際、
Skillld264	敵の攻撃をブロックできる可能性がある\nパッシヴ - 二つのクロー級武器を装備している時、
Skillan264	Ｗ・ブロック
Skillname265	クローク・オヴ・シャドウズ
Skillsd265	敵の視力を奪う
Skillld265	一定期間、防御値を下げる\n敵を影で覆って視力を奪い、
Skillan265	Ｃ・シャドウズ
Skillname266	コブラ・ストライク
Skillsd266	フィニッシュ攻撃でライフとマナを盗む\n\nチャージアップ・スキル
Skillld266	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nフィニッシュ攻撃でライフとマナを盗む\n攻撃が連続して命中すると\n\nチャージアップ・スキル
Skillan266	コブラストライク
Skillname267	ブレイド・フューリー
Skillsd267	回転する刃を投げる
Skillld267	敵を切り刻む\n回転する刃を投げて
Skillan267	Ｂ・フューリー
Skillname268	フェイド
Skillsd268	一時的に全耐性が上昇
Skillld268	呪いへの抵抗力が上昇\n一時的にすべての耐性と
Skillan268	フェイド
Skillname269	シャドウ・ウォリアー
Skillsd269	自分の影を召喚
Skillld269	影を召喚して味方につける\n自分の動きをそっくり真似る
Skillan269	Ｓ・ウォリアー
Skillname270	クローズ・オヴ・サンダー
Skillsd270	フィニッシュ攻撃に稲妻ダメージを追加\n\nチャージアップ・スキル
Skillld270	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nクロー級武器の場合のみ有効\nフィニッシュ攻撃に稲妻ダメージを追加\n攻撃が連続して命中すると\n\nチャージアップ・スキル
Skillan270	サンダークローズ
Skillname271	ドラゴン・テイル
Skillsd271	爆発するキックを放つ\n\nフィニッシュ攻撃
Skillld271	キックにはチャージボーナスが適用される\n爆発するキックで敵を跳ね飛ばす\n\nフィニッシュ攻撃
Skillan271	ドラゴン・テイル
Skillname272	ライトニング・セントリー
Skillsd272	稲妻を放つトラップ
Skillld272	近づく敵を感電させるトラップ\n稲妻を放射して
Skillan272	Ｌ・セントリー
Skillname273	ウェイク・オヴ・インフェルノ
Skillsd273	火炎放射のトラップ
Skillld273	近づく敵に火炎放射を浴びせるトラップ
Skillan273	Ｗ・インフェルノ
Skillname274	マインド・ブラスト
Skillsd274	精神波で敵を服従させる
Skillld274	朦朧とした敵を服従させる\n敵の集団をスタンさせ\n精神力で衝撃波を放って
Skillan274	マインドブラスト
Skillname275	ブレイド・オヴ・アイス
Skillsd275	フィニッシュ攻撃に冷気ダメージを追加\n\nチャージアップ・スキル
Skillld275	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nクロー級武器の場合のみ有効\nフィニッシュ攻撃に冷気ダメージを追加\n攻撃が連続して命中すると\n\nチャージアップ・スキル
Skillan275	ブレイド・アイス
Skillname276	ドラゴン・フライト
Skillsd276	テレポートしてキックを放つ\n\nフィニッシュ攻撃
Skillld276	キックにはチャージボーナスが適用される\n鋭いキックを放つ\n敵の前までテレポートして\n\nフィニッシュ攻撃
Skillan276	ドラゴンフライト
Skillname277	デス・セントリー
Skillsd277	付近の死体を爆発させるトラップ
Skillld277	付近の死体を爆発させる機能を持つトラップ\n敵に稲妻を放つ機能と
Skillan277	デス・セントリー
Skillname278	ブレイド・シールド
Skillsd278	回転する刃で防御
Skillld278	回転する刃で切り裂くシールド\n接近してきた敵を
Skillan278	ブレイドシールド
Skillname279	ヴェノム
Skillsd279	武器に毒を塗る
Skillld279	武器に毒物ダメージを追加
Skillan279	ヴェノム
Skillname280	シャドウ・マスター
Skillsd280	自分の影を味方につける
Skillld280	強力な味方になる\n自分の影を召喚すると
Skillan280	Ｓ・マスター
Skillname281	フェニックス・ストライク
Skillsd281	フィニッシュ攻撃にエレメンタル・ノヴァを追加\n\nチャージアップ・スキル
Skillld281	ドラゴン系か通常攻撃でフィニッシュすること\nチャージを使うには、\nフィニッシュ攻撃にエレメンタル・ノヴァを追加\n\nチャージアップ・スキル
Skillan281	フェニックス・Ｓ
ESkillHawk	レイヴン(鴉)の数：
ESkillSpikes	スパイク数：
ESkillStars	数量：
ESkillWolf	狼：
ESkillWolves	狼の数：
ESkillShoots	攻撃回数：
ESkillTimes	回
ESkillSpikes2	本のスパイク
ESkillPerKick	(１回のキックにつき)
EskillLifeSteal	奪うライフ：
Eskillchancetostun	スタン確率：
Eskillchancetoafflict	感染確率：
Eskillpowerup1	チャージ１：
Eskillpowerup2	チャージ２：
Eskillpowerup3	チャージ３：
Eskillpowerupadd	追加：
Eskillsinishup	フィニッシュ攻撃ボーナス
Eskillpudlife	％のライフを奪う
Eskillpudmana	％のライフとマナを奪う
Eskillpudburning	火炎ダメージ
Eskillpuddgmper	％のダメージ
Eskilllowerresis	耐性低下
Eskilltomeleeattacks	(近接攻撃のみ)
EskillManaSteal	奪うマナ：
Eskillferalpets	動物の数：
Eskillpercentatt	％の攻撃
Eskillpercentlif	％のライフ
Eskillpercentdmg	％のダメージ
Eskillfinishmove	フィニッシュ攻撃 - 
Eskillmanarecov	マナ回復：
Eskillphoenix1	メテオダメージ：
Eskillphoenix2	チェイン・ライトニング・ダメージ：
Eskillphoenix3	ケイオス・アイス・ボルト・ダメージ：
Eskillthunder1	稲妻ダメージ：
Eskillthunder2	ノヴァ・ダメージ：
Eskillthunder3	チャージド・ボルト・ダメージ：
Eskillfistsoffire1	火炎ダメージ：
Eskillfistsoffire2	火炎ダメージ範囲：
Eskillfistsoffire3	火炎持続時間：
Eskillbladesofice1	冷気ダメージ：
Eskillbladesofice2	冷気ダメージ範囲：
Eskillbladesofice3	凍結持続時間：
strUI5	レイヴン
strUI6	ウルフ
strUI7	ベアー
strUI8	ポイズン・クリーパー
strUI9	キャリオン・ヴァイン
strUI10	ソーラー・クリーパー
strUI11	スピリット・オブ・バーブズ
strUI12	ハート・オヴ・ウルヴァリン
strUI13	ヴァイン
strUI14	スピリット
UIFenirsui	ダイアウルフ
UiRescuedBarUI	ウォリアー
UiShadowUI	シャドウ
StrUI18	マスター
Spike Generator	スパイク・ジェネレイター
Charged Bolt Sentry	チャージド・ボルト・セントリー
Lightning Sentry	ライトニング・セントリー
Blade Creeper	ブレイド・センチネル
Invis Pet	ペット
Druid Hawk	レイヴン
Druid Wolf	ウルフ
Druid Totem	ドルイド・スピリット
Druid Fenris	ダイア・ウルフ
Druid Spirit Wolf	スピリット・ウルフ
Druid Bear	グリズリー
Druid Plague Poppy	プラーグ・ポピー
Druid Cycle of Life	サイクル・オヴ・ライフ
Vine Creature	ヴァイン・クリーチャー
Eagleexp	イーグル
Wolf	ウルフ
Bear	ベアー
Siege Door	シージ・ドア
Seige Tower	攻城塔
RotWalker	ロット・ウォーカー
ReanimatedHorde	リアニメイテッド・ホード
ProwlingDead	プラウリング・デッド
UnholyCorpse	アンホーリー・コープス
DefiledWarrior	ディファイルド・ウォリアー
Siege Beast	シージ・ビースト
CrushBiest	クラッシュ・ビースト
BloodBringer	ブラッド・ブリンガー
GoreBearer	ゴア・ベアラー
DeamonSteed	デモン・スティード
WailingSpirit	ウェイリング・スピリット
LifeSeeker	ライフ・シーカー
LifeStealer	ライフ・スティーラー
DeathlyVisage	デスリー・ヴィザージュ
BoundSpirit	バウンド・スピリット
BanishedSoul	バニッシュト・ソウル
Deathexp	デスリー・ヴィザージュ
Minionexp	エンスレイヴド
Slayerexp	スレイヤー
IceBoar	アイス・ボア
FireBoar	ファイア・ボア
HellSpawn	ヘル・スポーン
IceSpawn	アイス・スポーン
GreaterHellSpawn	グレーター・ヘル・スポーン
GreaterIceSpawn	グレーター・アイス・スポーン
FanaticMinion	ファナティック・エンスレイヴド
BerserkSlayer	バーサーカー・スレイヤー
ConsumedFireBoar	コンシュームド・ファイア・ボア
ConsumedIceBoar	コンシュームド・アイス・ボア
FrenziedHellSpawn	フレンジード・ヘル・スポーン
FrenziedIceSpawn	フレンジード・アイス・スポーン
InsaneHellSpawn	インセイン・ヘル・スポーン
InsaneIceSpawn	インセイン・アイス・スポーン
Succubusexp	サキュバス
VileTemptress	ヴァイル・テンプトレス
StygianHarlot	スティジアン・ハーロット
Hell Temptress	ヘル・テンプトレス
Blood Temptress	ブラッド・テンプトレス
Dominus	サイレン
VileWitch	ヴァイル・ウィッチ
StygianFury	スティジアン・フューリー
Blood Witch	ブラッド・ウィッチ
Hell Witch	ヘル・ウィッチ
OverSeer	オーヴァーシーアー
Lasher	ラッシャー
OverLord	オーヴァーロード
BloodBoss	ブラッド・ボス
HellWhip	ヘル・ウィップ
MinionSpawner	デモン・ポータル
MinionSlayerSpawner	デモン・ポータル
MinionIce/fireBoarSpawner	デモン・ポータル
Minionice/hellSpawnSpawner	デモン・ポータル
MinionGreaterIce/hellSpawnSpawner	デモン・ポータル
Imp1	デモン・インプ
Imp2	デモン・ラスカル
Imp3	デモン・グレムリン
Imp4	デモン・トリックスター
Imp5	デモン・スプライト
CatapultN	投石機
CatapultS	投石機
CatapultE	投石機
CatapultW	投石機
Frozen Horror1	フローズン・クリーパー
Frozen Horror2	フローズン・テラー
Frozen Horror3	フローズン・スカージ
Frozen Horror4	フローズン・ホラー
Frozen Horror5	フローズン・スコーチ
Blood Lord1	ムーン・ロード
Blood Lord2	ナイト・ロード
Blood Lord3	ブラッド・ロード
Blood Lord4	ヘル・ロード
Blood Lord5	デス・ロード
Catapult Spotter N	投石機
Catapult Spotter S	投石機
Catapult Spotter E	投石機
Catapult Spotter W	投石機
Catapult Spotter Siege	投石機
CatapultSiege	投石機
Barricade Wall Right	バリケード
Barricade Wall Left	バリケード
Barricade Door	バリケードでふさがれたドア
Barricade Tower	バリケードでふさがれた塔
Siege Boss	シェンク・ジ・オーヴァーシーアー
Evil hut	イーヴル・デモン・ハット
Death Mauler1	デス・モーラー
Death Mauler2	デス・ブローラー
Death Mauler3	デス・スラッシャー
Death Mauler4	デス・バーサーカー
Death Mauler5	デス・ブリガディア
SnowYeti1	スノー・ドリフター
SnowYeti2	アボミナブル
SnowYeti3	チルド・フロス
SnowYeti4	フローズン・アビス
Baal Throne	バール
Baal Crab	バール
Baal Taunt	バール
Putrid Defiler1	ピュートリッド・ディファイラー
Putrid Defiler2	レッチト・ディファイラー
Putrid Defiler3	フェティッド・ディファイラー
Putrid Defiler4	ランシッド・ディファイラー
Putrid Defiler5	ランク・ディファイラー
Pain Worm1	ペイン・ワーム
Pain Worm2	トーメント・ワーム
Pain Worm3	アゴニー・ワーム
Pain Worm4	メナス・ワーム
Pain Worm5	アンギッシュ・ワーム
WolfRider5	ウォープト・フォールン・ウルフライダー
WolfRider4	ダークワン・ウルフライダー
WolfRider3	デヴィルキン・ウルフライダー
WolfRider2	カーヴァー・ウルフライダー
WolfRider1	フォールン・ウルフライダー
Oak Sage	オーク・セイジ
Heart of Wolverine	ハート・オヴ・ウルヴァリン
Spirit of Barbs	スピリット・オヴ・バーブズ
Shadow Warrior	シャドウ・ウォリアー
Death Sentry	デス・セントリー
Inferno Sentry	インフェルノ・セントリー
Shadow Master	シャドウ・マスター
Wake of Destruction	ウェイク・オヴ・ファイア
Ghostly	ゴーストリー・
Fanatic	ファナティック・
Possessed	ポゼスト・
Berserk	バーサーカー・
Larzuk	ラーザック
Drehya	アーニャ
Malah	マラー
Nihlathak Town	ニーラサック
Qual-Kehk	クォル＝ケック
Act 5 Townguard	守備兵
Act 5 Combatant	戦士
Nihlathak	ニーラサック
POW	バーバリアンの捕虜
Moe	モー
Curly	カーリー
Larry	ラリー
Ancient Barbarian 3	コーリック
Ancient Barbarian 2	マドウク
Ancient Barbarian 1	タリク
Blaze Ripper	ブレイズ・リッパー
Magma Torquer	マグマ・トルカー
Sharp Tooth Sayer	シャープトゥース・スレイヤー
Vinvear Molech	ヴィンヴェイア・モレック
Anodized Elite	ヘルズ・ベル
Snapchip Shatter	スナップチップ・シャター
Pindleskin	ピンドルスキン
Threash Socket	スレッシュ・ソケット
Eyeback Unleashed	アイバック・ジ・アンリーシュト
Megaflow Rectifier	エルドリッチ・ザ・リクティファイアー
Dac Farren	ダック・ファレン
Bonesaw Breaker	ボーンソウ・ブレイカー
Axe Dweller	アックス・ドゥエラー
Frozenstein	フローズンシュタイン
strDruidOnly	(ドルイドのみ)
strAssassinOnly	(アサシンのみ)
strAmazonOnly	(アマゾンのみ)
strBarbarianOnly	(バーバリアンのみ)
StrSklTree26	召喚呪文
StrSklTree27	変身能力
StrSklTree28	
StrSklTree29	エレメンタル
StrSklTree30	トラップ
StrSklTree31	シャドウ・
StrSklTree32	ディシプリン
StrSklTree33	マーシャル
StrSklTree34	アーツ
x	自然の力を操り、野獣を召喚する戦闘魔道師。
x	格闘とトラップに熟達した暗殺者。
chestr	箱
barrel wilderness	樽
woodchestL	木箱
burialchestL	棺
burialchestR	棺
well	井戸
Waypoint	中継点(ウェイポイント)
ChestL	箱
ChestSL	箱
ChestSR	箱
woodchestR	木箱
chestR	箱
burningbodies	死体の山
burningpit	燃える穴
tribal flag	部族の旗
flag widlerness	旗
eflg	街の旗
chan	シャンデリア
jar	瓶
jar2	瓶
jar3	瓶
swingingheads	揺れる生首
pole	旗竿
animatedskullsandrocks	髑髏と岩
hellgate	地獄の門
gate	正門
banner1	のぼり
banner2	のぼり
mrpole	旗竿
pene	収納箱
debris	瓦礫
woodchest2R	木箱
woodchest2L	木箱
object1	秘密の隠し場所
magic shrine2	魔法のほこら
torch2	たいまつ
torch1	たいまつ
tomb3	墓所
tomb2	墓所
tomb1	墓所
ttor	たいまつ
icecave_torch2	たいまつ
icecave_torch1	たいまつ
clientsmoke	煙
deadbarbarian	バーバリアンの死体
deadbarbarian18	バーバリアンの屍
uncle f#%* comedy central(c)	モー
cagedwussie1	檻
icecaveshrine2	ほこら
icecavejar4	瓶
icecavejar3	瓶
icecavejar2	瓶
icecavejar1	瓶
evilurn	邪悪の壺
secret object	秘密の物体
Altar	祭壇
Ldeathpole	死の旗竿
deathpole	死の旗竿
explodingchest	箱
banner 2	のぼり
banner 1	のぼり
pileofskullsandrocks	髑髏と岩
animated skulland rockpile	髑髏と岩
